ID_inventario;ID_producto;Stock_kg;Ubicacion
2975;185;6809;Bodega Sur
2976;398;347;Bodega Sur
2977;187;9450;Bodega Sur
2978;286;3090;Bodega Norte
2979;135;4318;Bodega Sur
2980;60;5815;Bodega Sur
2981;169;2134;Puerto
2982;122;513;Bodega Sur
2983;408;1241;Puerto
2984;238;7007;Bodega Norte
2985;236;7244;Bodega Sur
2986;133;9124;Bodega Norte
2987;386;8253;Bodega Norte
2988;431;7767;Bodega Norte
2989;186;1812;Bodega Sur
2990;383;984;Bodega Norte
2991;338;9201;Puerto
2992;104;9314;Puerto
2993;312;6794;Bodega Sur
2994;299;1516;Puerto
2995;476;7476;Bodega Sur
2996;454;5978;Puerto
2997;202;8676;Puerto
2998;243;8870;Bodega Sur
2999;176;2635;Bodega Norte
3000;181;7178;Bodega Sur
3001;295;6841;Bodega Norte
3002;475;7542;Bodega Sur
3003;317;7351;Puerto
3004;32;7013;Bodega Sur
3005;35;9054;Puerto
3006;367;8075;Puerto
3007;197;4647;Bodega Norte
3008;374;1676;Bodega Norte
3009;428;9483;Bodega Sur
3010;83;4619;Bodega Sur
3011;491;8548;Bodega Norte
3012;220;8465;Bodega Sur
3013;192;5349;Bodega Sur
3014;378;9205;Puerto
3015;409;8120;Puerto
3016;404;2515;Puerto
3017;385;2002;Bodega Sur
3018;98;8250;Puerto
3019;481;7661;Puerto
3020;389;1321;Bodega Sur
3021;430;8416;Bodega Norte
3022;467;9494;Bodega Norte
3023;225;1300;Bodega Sur
3024;500;2111;Bodega Sur
3025;14;5610;Bodega Norte
3026;440;5765;Puerto
3027;210;64;Bodega Sur
3028;442;7389;Bodega Sur
3029;186;7034;Puerto
3030;232;4655;Bodega Sur
3031;164;5770;Puerto
3032;315;765;Bodega Sur
3033;476;8292;Bodega Norte
3034;431;1111;Bodega Sur
3035;422;5111;Bodega Sur
3036;393;2923;Bodega Sur
3037;404;5332;Puerto
3038;124;2302;Bodega Norte
3039;256;2362;Bodega Norte
3040;196;7393;Bodega Norte
3041;124;4605;Bodega Norte
3042;82;795;Bodega Norte
3043;494;907;Puerto
3044;125;7120;Bodega Sur
3045;237;8881;Bodega Norte
3046;188;3399;Bodega Norte
3047;480;1881;Bodega Sur
3048;26;2162;Bodega Norte
3049;485;1855;Puerto
3050;147;1284;Bodega Sur
3051;312;1054;Puerto
3052;286;1404;Bodega Sur
3053;286;3873;Bodega Sur
3054;249;2428;Puerto
3055;424;2720;Bodega Sur
3056;183;6863;Puerto
3057;397;7105;Bodega Norte
3058;377;9308;Bodega Norte
3059;448;8749;Bodega Norte
3060;256;7606;Bodega Norte
3061;249;8364;Puerto
3062;69;3753;Bodega Sur
3063;290;1043;Bodega Norte
3064;124;9443;Puerto
3065;407;2298;Bodega Norte
3066;476;5956;Bodega Norte
3067;310;1108;Puerto
3068;48;6703;Bodega Sur
3069;395;501;Puerto
3070;407;6716;Bodega Sur
3071;21;2406;Bodega Sur
3072;270;7299;Bodega Sur
3073;470;687;Puerto
3074;179;2261;Puerto
3075;419;508;Bodega Sur
3076;90;9603;Bodega Norte
3077;22;4874;Bodega Norte
3078;483;3742;Puerto
3079;17;1375;Puerto
3080;206;7950;Bodega Sur
3081;86;5933;Puerto
3082;129;6145;Bodega Norte
3083;183;8679;Puerto
3084;292;6450;Bodega Norte
3085;53;6787;Puerto
3086;470;3087;Puerto
3087;225;6898;Bodega Norte
3088;250;46;Puerto
3089;492;3706;Bodega Sur
3090;183;3865;Bodega Sur
3091;52;6814;Bodega Norte
3092;121;4734;Bodega Norte
3093;288;6865;Puerto
3094;459;6231;Puerto
3095;217;7862;Bodega Sur
3096;113;1546;Bodega Sur
3097;222;3041;Bodega Norte
3098;393;9984;Bodega Norte
3099;253;8778;Bodega Norte
3100;191;6015;Bodega Sur
3101;280;5796;Bodega Sur
3102;268;421;Bodega Norte
3103;421;3406;Bodega Sur
3104;478;9994;Puerto
3105;496;2829;Puerto
3106;422;9620;Bodega Sur
3107;71;6196;Bodega Norte
3108;437;9569;Puerto
3109;12;1533;Bodega Norte
3110;14;8309;Bodega Sur
3111;187;7731;Puerto
3112;108;1441;Bodega Norte
3113;192;8085;Bodega Norte
3114;255;9982;Puerto
3115;83;7950;Bodega Sur
3116;372;8689;Bodega Sur
3117;376;1025;Bodega Sur
3118;327;4367;Puerto
3119;270;1190;Bodega Sur
3120;64;7522;Puerto
3121;397;5009;Bodega Sur
3122;316;2005;Bodega Norte
3123;7;2101;Bodega Sur
3124;368;3235;Puerto
3125;485;8732;Bodega Norte
3126;362;3451;Bodega Norte
3127;295;536;Puerto
3128;363;123;Bodega Norte
3129;397;5448;Bodega Sur
3130;4;4190;Bodega Norte
3131;174;1361;Bodega Sur
3132;54;888;Bodega Sur
3133;90;8924;Puerto
3134;326;7222;Bodega Norte
3135;18;5293;Puerto
3136;476;8044;Bodega Sur
3137;281;68;Bodega Norte
3138;312;6358;Bodega Norte
3139;299;8881;Bodega Sur
3140;184;5322;Puerto
3141;479;6463;Bodega Sur
3142;387;4505;Puerto
3143;248;9453;Puerto
3144;226;4269;Bodega Sur
3145;356;1019;Puerto
3146;258;9743;Puerto
3147;236;1008;Bodega Norte
3148;347;848;Bodega Sur
3149;439;1672;Bodega Sur
3150;434;4299;Bodega Sur
3151;119;4997;Bodega Norte
3152;272;2808;Bodega Norte
3153;52;4967;Bodega Norte
3154;233;7261;Puerto
3155;414;3675;Puerto
3156;322;7326;Puerto
3157;164;9705;Puerto
3158;446;7332;Bodega Sur
3159;159;8343;Bodega Norte
3160;417;4218;Bodega Norte
3161;334;6597;Bodega Norte
3162;191;637;Bodega Norte
3163;89;6086;Bodega Sur
3164;136;8802;Bodega Sur
3165;357;8602;Bodega Norte
3166;232;2208;Bodega Norte
3167;474;1536;Puerto
3168;252;1432;Bodega Norte
3169;70;6696;Bodega Norte
3170;57;2939;Puerto
3171;136;8319;Bodega Norte
3172;483;5137;Bodega Sur
3173;408;7961;Bodega Norte
3174;447;8427;Puerto
3175;356;2066;Puerto
3176;475;8739;Puerto
3177;69;5616;Bodega Sur
3178;310;1641;Bodega Norte
3179;418;8033;Puerto
3180;373;2969;Bodega Norte
3181;190;6228;Puerto
3182;211;4714;Bodega Norte
3183;64;7191;Puerto
3184;491;6059;Puerto
3185;352;4595;Bodega Sur
3186;182;3026;Puerto
3187;155;6444;Bodega Sur
3188;125;4343;Bodega Norte
3189;455;9081;Puerto
3190;481;7237;Bodega Sur
3191;199;6930;Bodega Sur
3192;18;6209;Puerto
3193;138;8859;Bodega Norte
3194;162;8254;Bodega Norte
3195;297;1133;Bodega Norte
3196;403;4605;Bodega Norte
3197;387;1531;Bodega Sur
3198;72;4990;Puerto
3199;427;8421;Bodega Norte
3200;447;1081;Puerto
3201;16;5449;Puerto
3202;363;1740;Puerto
3203;348;5971;Bodega Norte
3204;66;2320;Bodega Norte
3205;303;5838;Bodega Norte
3206;301;7919;Puerto
3207;122;3489;Puerto
3208;45;8146;Puerto
3209;307;3549;Puerto
3210;340;2031;Bodega Sur
3211;238;5814;Bodega Sur
3212;362;5986;Bodega Sur
3213;402;888;Puerto
3214;349;8632;Puerto
3215;104;233;Bodega Norte
3216;16;5782;Puerto
3217;360;6797;Puerto
3218;19;5123;Bodega Norte
3219;314;2645;Bodega Sur
3220;239;8841;Bodega Norte
3221;197;2512;Puerto
3222;199;3005;Bodega Sur
3223;258;613;Puerto
3224;496;4131;Puerto
3225;388;1795;Bodega Sur
3226;462;1157;Puerto
3227;455;8427;Puerto
3228;130;5736;Puerto
3229;211;8331;Bodega Sur
3230;78;4265;Bodega Sur
3231;116;6344;Bodega Sur
3232;483;3154;Bodega Norte
3233;366;786;Puerto
3234;268;7552;Bodega Norte
3235;61;9770;Bodega Norte
3236;55;4600;Puerto
3237;160;4435;Bodega Sur
3238;475;4436;Bodega Sur
3239;8;5740;Bodega Norte
3240;395;1427;Bodega Sur
3241;411;6031;Puerto
3242;6;3562;Puerto
3243;245;9890;Bodega Norte
3244;437;9375;Puerto
3245;141;6060;Bodega Sur
3246;401;138;Bodega Sur
3247;428;6782;Puerto
3248;267;2298;Puerto
3249;470;42;Bodega Norte
3250;67;9613;Bodega Norte
3251;87;4429;Bodega Norte
3252;87;3320;Puerto
3253;152;3410;Bodega Norte
3254;377;4153;Bodega Norte
3255;415;5904;Bodega Norte
3256;473;4399;Bodega Sur
3257;144;4465;Bodega Norte
3258;456;7564;Puerto
3259;486;9800;Bodega Sur
3260;276;1218;Bodega Sur
3261;345;1284;Bodega Sur
3262;345;1291;Bodega Norte
3263;174;8230;Puerto
3264;152;432;Bodega Sur
3265;472;1979;Bodega Norte
3266;401;8874;Bodega Norte
3267;21;5849;Bodega Norte
3268;36;3128;Bodega Sur
3269;372;771;Bodega Sur
3270;464;9152;Puerto
3271;279;8424;Bodega Sur
3272;482;2655;Bodega Sur
3273;333;6914;Puerto
3274;249;7840;Puerto
3275;38;9510;Bodega Sur
3276;143;7487;Puerto
3277;247;5710;Bodega Sur
3278;314;5549;Bodega Norte
3279;105;548;Bodega Norte
3280;79;964;Puerto
3281;495;3529;Bodega Norte
3282;142;5799;Puerto
3283;104;3986;Puerto
3284;392;5955;Bodega Sur
3285;137;4660;Bodega Sur
3286;307;3543;Bodega Norte
3287;192;2013;Puerto
3288;135;4734;Puerto
3289;311;2952;Bodega Norte
3290;348;9471;Puerto
3291;338;6836;Bodega Sur
3292;132;3528;Puerto
3293;121;9314;Bodega Norte
3294;454;8379;Bodega Norte
3295;390;6845;Bodega Sur
3296;165;9074;Puerto
3297;371;6840;Bodega Sur
3298;205;8165;Puerto
3299;362;4396;Bodega Norte
3300;261;8815;Puerto
3301;330;7886;Bodega Sur
3302;342;9083;Bodega Norte
3303;340;4525;Bodega Sur
3304;79;6910;Puerto
3305;175;57;Bodega Sur
3306;234;1253;Puerto
3307;151;6416;Bodega Norte
3308;203;936;Puerto
3309;342;6140;Bodega Norte
3310;478;8222;Bodega Sur
3311;488;9335;Bodega Norte
3312;122;8938;Bodega Norte
3313;410;1971;Bodega Norte
3314;498;6178;Puerto
3315;251;8543;Puerto
3316;490;7996;Bodega Norte
3317;51;1907;Bodega Sur
3318;35;1483;Bodega Norte
3319;303;9983;Puerto
3320;129;3211;Puerto
3321;49;3678;Bodega Sur
3322;246;2859;Bodega Norte
3323;115;8480;Bodega Sur
3324;278;1713;Bodega Norte
3325;326;3342;Puerto
3326;17;8048;Bodega Norte
3327;441;2539;Bodega Norte
3328;425;3070;Bodega Norte
3329;235;2457;Bodega Sur
3330;86;2217;Puerto
3331;60;179;Puerto
3332;58;7343;Bodega Sur
3333;74;8658;Puerto
3334;218;2987;Bodega Norte
3335;120;5171;Puerto
3336;97;2783;Bodega Norte
3337;12;4456;Puerto
3338;68;3683;Puerto
3339;206;9880;Bodega Sur
3340;387;4839;Bodega Sur
3341;439;428;Bodega Norte
3342;331;7896;Puerto
3343;396;3176;Bodega Norte
3344;17;8706;Puerto
3345;271;8175;Bodega Sur
3346;51;8731;Bodega Sur
3347;301;1115;Puerto
3348;183;7594;Bodega Norte
3349;313;7790;Bodega Sur
3350;314;7933;Puerto
3351;262;2424;Bodega Norte
3352;370;3921;Bodega Sur
3353;88;221;Bodega Sur
3354;479;3763;Bodega Sur
3355;285;7557;Puerto
3356;249;2051;Puerto
3357;88;9776;Bodega Norte
3358;72;5026;Puerto
3359;346;4015;Bodega Sur
3360;135;5061;Bodega Norte
3361;42;7036;Puerto
3362;270;94;Bodega Norte
3363;360;7105;Bodega Norte
3364;179;5002;Bodega Sur
3365;96;6098;Bodega Sur
3366;242;3748;Bodega Norte
3367;10;6870;Puerto
3368;342;9322;Bodega Sur
3369;470;9479;Puerto
3370;375;5927;Bodega Norte
3371;88;3262;Puerto
3372;153;735;Puerto
3373;93;4649;Puerto
3374;352;8319;Puerto
3375;128;1715;Puerto
3376;316;1695;Bodega Norte
3377;178;8059;Bodega Sur
3378;393;5275;Bodega Norte
3379;37;3658;Puerto
3380;234;3861;Bodega Sur
3381;246;3496;Bodega Norte
3382;268;5421;Bodega Sur
3383;94;5722;Bodega Sur
3384;154;4124;Puerto
3385;212;2799;Puerto
3386;288;587;Bodega Norte
3387;42;1991;Bodega Norte
3388;329;1556;Puerto
3389;15;2997;Bodega Sur
3390;205;447;Bodega Sur
3391;330;779;Puerto
3392;78;9864;Bodega Norte
3393;245;4188;Puerto
3394;7;9318;Bodega Norte
3395;60;8306;Puerto
3396;499;702;Bodega Sur
3397;12;213;Bodega Sur
3398;192;8861;Bodega Sur
3399;139;2468;Puerto
3400;317;1250;Puerto
3401;318;9922;Puerto
3402;320;4194;Puerto
3403;16;2501;Puerto
3404;376;5611;Bodega Sur
3405;99;5807;Bodega Sur
3406;274;9811;Bodega Sur
3407;282;9300;Bodega Norte
3408;174;9964;Bodega Sur
3409;81;6457;Puerto
3410;280;1546;Puerto
3411;435;4973;Bodega Norte
3412;427;9444;Puerto
3413;385;3790;Puerto
3414;450;4997;Bodega Sur
3415;291;826;Bodega Sur
3416;174;5584;Bodega Norte
3417;278;6313;Puerto
3418;431;8416;Puerto
3419;205;4897;Bodega Sur
3420;261;3344;Bodega Norte
3421;461;2120;Bodega Norte
3422;50;2752;Bodega Norte
3423;146;9597;Puerto
3424;294;4820;Puerto
3425;275;2837;Bodega Norte
3426;325;3473;Bodega Sur
3427;258;2254;Bodega Norte
3428;410;6313;Bodega Sur
3429;24;209;Bodega Norte
3430;90;5069;Bodega Norte
3431;170;4354;Bodega Sur
3432;425;1981;Puerto
3433;205;6055;Bodega Sur
3434;167;3154;Bodega Norte
3435;368;5354;Bodega Norte
3436;291;4718;Puerto
3437;38;2569;Bodega Norte
3438;37;2765;Puerto
3439;104;9006;Bodega Sur
3440;291;3713;Puerto
3441;194;9205;Bodega Norte
3442;193;6102;Puerto
3443;453;5332;Puerto
3444;148;1668;Bodega Norte
3445;14;5837;Bodega Norte
3446;49;2566;Bodega Norte
3447;108;8365;Puerto
3448;26;7254;Bodega Sur
3449;37;6568;Bodega Norte
3450;103;1777;Bodega Sur
3451;157;5796;Puerto
3452;196;5684;Bodega Norte
3453;427;3614;Bodega Norte
3454;57;8233;Bodega Sur
3455;65;3268;Bodega Norte
3456;399;2736;Bodega Sur
3457;273;6119;Bodega Norte
3458;205;2051;Bodega Sur
3459;50;3887;Bodega Norte
3460;412;2012;Bodega Norte
3461;119;345;Bodega Norte
3462;334;4746;Puerto
3463;476;3243;Bodega Sur
3464;213;9845;Puerto
3465;115;9878;Bodega Sur
3466;358;4425;Bodega Norte
3467;322;1516;Bodega Sur
3468;168;4543;Puerto
3469;86;5372;Puerto
3470;464;9583;Puerto
3471;174;7465;Bodega Norte
3472;331;3241;Puerto
3473;268;9023;Bodega Norte
3474;115;795;Bodega Sur
3475;227;6324;Puerto
3476;269;1995;Bodega Norte
3477;241;6505;Puerto
3478;244;9135;Puerto
3479;370;6864;Bodega Sur
3480;387;5211;Bodega Norte
3481;435;6965;Puerto
3482;296;9218;Bodega Sur
3483;103;4340;Bodega Norte
3484;377;1764;Puerto
3485;261;5745;Bodega Sur
3486;72;6659;Puerto
3487;31;9895;Bodega Sur
3488;115;5399;Puerto
3489;136;2567;Bodega Sur
3490;427;9287;Puerto
3491;44;5433;Bodega Norte
3492;459;9450;Bodega Norte
3493;142;2395;Puerto
3494;244;5032;Bodega Sur
3495;152;9930;Puerto
3496;451;4013;Bodega Sur
3497;448;7739;Bodega Norte
3498;323;3267;Bodega Norte
3499;432;7322;Puerto
3500;228;1770;Bodega Norte
3501;90;8688;Bodega Norte
3502;310;1193;Bodega Sur
3503;151;4727;Puerto
3504;44;7377;Bodega Norte
3505;9;6409;Bodega Norte
3506;276;7670;Bodega Norte
3507;119;1760;Bodega Sur
3508;115;3333;Bodega Sur
3509;228;7336;Bodega Sur
3510;498;3432;Bodega Sur
3511;294;8284;Bodega Norte
3512;472;475;Bodega Norte
3513;63;5619;Puerto
3514;47;9538;Bodega Norte
3515;378;2738;Puerto
3516;156;3275;Bodega Sur
3517;172;4139;Bodega Sur
3518;482;2387;Bodega Norte
3519;374;6188;Puerto
3520;157;4475;Puerto
3521;110;1005;Bodega Sur
3522;315;9388;Bodega Norte
3523;232;8527;Puerto
3524;125;9410;Bodega Sur
3525;473;409;Bodega Sur
3526;77;1418;Bodega Norte
3527;305;1340;Puerto
3528;244;1352;Bodega Sur
3529;75;3880;Bodega Sur
3530;179;4375;Puerto
3531;483;2993;Bodega Norte
3532;11;4066;Bodega Norte
3533;138;7276;Bodega Sur
3534;194;7138;Bodega Sur
3535;232;9848;Bodega Sur
3536;214;1209;Bodega Sur
3537;481;3014;Puerto
3538;390;474;Bodega Norte
3539;437;1621;Bodega Sur
3540;107;7271;Puerto
3541;253;3165;Puerto
3542;423;4043;Puerto
3543;64;6510;Puerto
3544;418;2037;Puerto
3545;489;5411;Puerto
3546;140;5020;Bodega Sur
3547;324;6554;Bodega Sur
3548;413;8027;Bodega Sur
3549;200;8733;Bodega Norte
3550;306;6080;Bodega Sur
3551;359;1510;Puerto
3552;425;3696;Puerto
3553;482;801;Puerto
3554;322;9694;Bodega Sur
3555;319;9235;Bodega Norte
3556;39;222;Bodega Norte
3557;54;2727;Bodega Sur
3558;140;8039;Puerto
3559;233;1362;Bodega Sur
3560;395;180;Puerto
3561;401;4916;Puerto
3562;499;1866;Puerto
3563;292;5832;Puerto
3564;162;467;Puerto
3565;67;921;Bodega Norte
3566;316;3919;Bodega Sur
3567;297;3109;Bodega Norte
3568;84;6521;Bodega Sur
3569;212;4907;Bodega Sur
3570;408;312;Bodega Sur
3571;314;5406;Bodega Sur
3572;272;2751;Bodega Sur
3573;262;1834;Bodega Norte
3574;400;7775;Puerto
3575;200;6521;Puerto
3576;244;6870;Bodega Sur
3577;283;2061;Bodega Norte
3578;449;5592;Puerto
3579;94;381;Bodega Norte
3580;176;8703;Bodega Norte
3581;318;1586;Bodega Sur
3582;314;9085;Bodega Sur
3583;285;7548;Puerto
3584;114;2552;Bodega Sur
3585;308;7827;Bodega Norte
3586;390;9139;Bodega Norte
3587;250;8612;Bodega Norte
3588;23;5367;Bodega Sur
3589;230;5898;Puerto
3590;320;7317;Bodega Sur
3591;468;4934;Puerto
3592;97;1143;Bodega Sur
3593;377;2616;Bodega Sur
3594;490;2469;Bodega Sur
3595;446;2680;Puerto
3596;377;5593;Puerto
3597;258;760;Bodega Norte
3598;245;4769;Puerto
3599;371;4799;Bodega Sur
3600;230;4981;Bodega Norte
3601;12;401;Bodega Sur
3602;293;997;Bodega Norte
3603;220;5229;Bodega Norte
3604;244;6775;Bodega Norte
3605;98;1482;Bodega Sur
3606;32;5468;Puerto
3607;26;8969;Bodega Sur
3608;391;8750;Bodega Sur
3609;129;7461;Bodega Sur
3610;332;7181;Puerto
3611;317;4613;Puerto
3612;477;5402;Puerto
3613;4;4353;Bodega Norte
3614;65;9361;Bodega Norte
3615;478;4730;Puerto
3616;459;6782;Puerto
3617;293;9223;Bodega Norte
3618;422;9845;Puerto
3619;89;9000;Bodega Norte
3620;16;5626;Bodega Sur
3621;16;2929;Puerto
3622;126;1778;Bodega Sur
3623;295;1937;Bodega Norte
3624;338;5890;Puerto
3625;484;3708;Bodega Norte
3626;99;8316;Puerto
3627;438;7373;Puerto
3628;115;4561;Bodega Sur
3629;155;1998;Bodega Sur
3630;330;9072;Bodega Norte
3631;31;8028;Puerto
3632;214;1431;Bodega Norte
3633;113;4211;Puerto
3634;37;9100;Puerto
3635;228;3155;Bodega Norte
3636;341;9284;Puerto
3637;338;2550;Puerto
3638;156;1925;Puerto
3639;405;1847;Puerto
3640;344;6908;Puerto
3641;469;5257;Bodega Norte
3642;159;8671;Bodega Sur
3643;109;2519;Bodega Norte
3644;398;8937;Bodega Norte
3645;128;1614;Puerto
3646;422;3130;Bodega Norte
3647;402;5843;Bodega Norte
3648;355;1047;Bodega Norte
3649;320;975;Bodega Sur
3650;456;8259;Puerto
3651;246;4613;Bodega Norte
3652;224;5225;Bodega Sur
3653;460;9475;Bodega Norte
3654;127;8999;Bodega Norte
3655;495;3687;Bodega Sur
3656;344;4129;Puerto
3657;40;2649;Bodega Norte
3658;130;7071;Bodega Sur
3659;233;5180;Bodega Sur
3660;34;8294;Puerto
3661;215;3047;Puerto
3662;417;1144;Bodega Norte
3663;218;4056;Bodega Sur
3664;116;2527;Puerto
3665;229;2206;Bodega Sur
3666;105;2081;Bodega Sur
3667;284;77;Bodega Sur
3668;428;9824;Bodega Sur
3669;497;9170;Bodega Sur
3670;404;4317;Bodega Sur
3671;156;6076;Bodega Norte
3672;371;4438;Puerto
3673;300;7667;Puerto
3674;256;2407;Bodega Norte
3675;81;8902;Bodega Sur
3676;412;4214;Puerto
3677;162;8077;Bodega Sur
3678;119;7373;Bodega Sur
3679;134;2468;Puerto
3680;129;8356;Bodega Norte
3681;245;3023;Puerto
3682;336;2135;Bodega Sur
3683;449;2822;Puerto
3684;157;4785;Bodega Sur
3685;397;5319;Bodega Sur
3686;12;2438;Puerto
3687;205;307;Bodega Norte
3688;209;1483;Bodega Norte
3689;436;8885;Bodega Norte
3690;62;8168;Puerto
3691;219;2197;Bodega Sur
3692;293;9992;Bodega Sur
3693;80;9912;Bodega Sur
3694;178;3454;Puerto
3695;465;8777;Bodega Sur
3696;205;4247;Bodega Sur
3697;483;7628;Bodega Sur
3698;78;3862;Bodega Norte
3699;346;3110;Puerto
3700;113;5707;Bodega Sur
3701;213;1495;Bodega Norte
3702;120;722;Bodega Norte
3703;360;1841;Bodega Sur
3704;436;3588;Puerto
3705;340;4122;Puerto
3706;175;8717;Puerto
3707;113;3420;Bodega Sur
3708;152;1991;Bodega Sur
3709;470;982;Bodega Sur
3710;432;5922;Puerto
3711;481;2706;Bodega Sur
3712;37;3911;Puerto
3713;484;2699;Bodega Norte
3714;19;9383;Puerto
3715;63;5840;Bodega Sur
3716;286;7172;Bodega Norte
3717;74;831;Puerto
3718;425;9154;Bodega Norte
3719;435;1864;Bodega Sur
3720;331;4153;Puerto
3721;288;1164;Puerto
3722;425;5359;Bodega Sur
3723;381;682;Puerto
3724;282;7227;Puerto
3725;460;6333;Bodega Sur
3726;228;7097;Puerto
3727;109;6319;Bodega Sur
3728;78;6021;Bodega Sur
3729;403;8374;Bodega Norte
3730;379;4776;Puerto
3731;181;5948;Bodega Norte
3732;445;857;Bodega Sur
3733;435;8854;Bodega Sur
3734;305;3677;Bodega Norte
3735;408;272;Bodega Norte
3736;283;3631;Bodega Sur
3737;151;6800;Puerto
3738;332;2974;Bodega Norte
3739;342;6862;Puerto
3740;330;8970;Bodega Sur
3741;357;7605;Bodega Sur
3742;313;4288;Puerto
3743;446;8903;Bodega Norte
3744;282;4130;Bodega Sur
3745;350;6413;Puerto
3746;491;5817;Bodega Norte
3747;171;6897;Bodega Norte
3748;170;513;Bodega Sur
3749;94;2240;Bodega Sur
3750;166;3652;Puerto
3751;274;9953;Bodega Norte
3752;368;7570;Bodega Sur
3753;365;3849;Bodega Norte
3754;429;3173;Puerto
3755;354;6125;Bodega Sur
3756;357;5862;Bodega Norte
3757;132;8135;Bodega Norte
3758;447;1313;Puerto
3759;23;6123;Bodega Sur
3760;236;2826;Bodega Sur
3761;400;2447;Bodega Norte
3762;356;3962;Bodega Norte
3763;268;3499;Puerto
3764;187;251;Puerto
3765;373;8378;Bodega Norte
3766;35;9914;Bodega Sur
3767;444;996;Bodega Norte
3768;362;1910;Bodega Sur
3769;138;5656;Puerto
3770;352;4527;Bodega Sur
3771;244;5673;Puerto
3772;399;7499;Puerto
3773;266;7160;Bodega Sur
3774;60;9575;Bodega Norte
3775;56;1395;Bodega Sur
3776;214;8115;Puerto
3777;322;1028;Bodega Sur
3778;254;6225;Puerto
3779;77;6218;Puerto
3780;410;9125;Bodega Norte
3781;392;3684;Bodega Sur
3782;387;6720;Bodega Sur
3783;289;3228;Bodega Sur
3784;114;3637;Bodega Sur
3785;182;3690;Puerto
3786;55;5908;Bodega Norte
3787;153;6675;Puerto
3788;12;2911;Puerto
3789;124;940;Bodega Sur
3790;86;6514;Bodega Sur
3791;32;1148;Puerto
3792;72;5864;Puerto
3793;22;5555;Bodega Sur
3794;416;3436;Puerto
3795;379;9133;Bodega Norte
3796;221;7470;Bodega Norte
3797;77;2955;Bodega Sur
3798;66;2812;Bodega Norte
3799;34;2471;Puerto
3800;14;3595;Bodega Sur
3801;192;8532;Puerto
3802;365;8023;Bodega Norte
3803;448;8987;Puerto
3804;282;2063;Puerto
3805;131;5526;Bodega Sur
3806;173;3766;Puerto
3807;169;6477;Bodega Norte
3808;481;7551;Puerto
3809;269;2584;Puerto
3810;200;295;Puerto
3811;481;9252;Bodega Sur
3812;268;369;Bodega Sur
3813;16;900;Puerto
3814;226;8408;Bodega Norte
3815;161;6767;Puerto
3816;497;3283;Bodega Sur
3817;243;687;Puerto
3818;358;2484;Bodega Norte
3819;216;8039;Puerto
3820;480;4987;Puerto
3821;317;5134;Bodega Norte
3822;464;8619;Puerto
3823;83;8567;Bodega Sur
3824;368;8519;Puerto
3825;283;529;Bodega Sur
3826;238;4898;Bodega Sur
3827;472;5638;Bodega Sur
3828;11;6072;Puerto
3829;474;8864;Puerto
3830;185;1554;Puerto
3831;157;3411;Puerto
3832;443;5115;Puerto
3833;137;4149;Bodega Norte
3834;315;5264;Bodega Norte
3835;155;6171;Puerto
3836;173;7024;Bodega Sur
3837;110;1996;Bodega Norte
3838;333;5235;Bodega Norte
3839;390;751;Bodega Norte
3840;271;4852;Bodega Sur
3841;397;6862;Bodega Norte
3842;421;757;Bodega Norte
3843;18;2039;Puerto
3844;414;2326;Puerto
3845;131;1824;Bodega Sur
3846;123;1624;Bodega Sur
3847;90;5225;Bodega Norte
3848;424;8107;Bodega Norte
3849;79;4307;Bodega Sur
3850;127;8526;Bodega Norte
3851;259;1186;Puerto
3852;486;4835;Puerto
3853;461;8474;Bodega Norte
3854;474;9273;Bodega Norte
3855;131;7345;Puerto
3856;61;7584;Puerto
3857;399;815;Bodega Norte
3858;74;5399;Puerto
3859;6;1428;Puerto
3860;326;8397;Bodega Norte
3861;474;8237;Bodega Norte
3862;350;2460;Bodega Norte
3863;355;1048;Puerto
3864;316;7859;Puerto
3865;236;3478;Bodega Sur
3866;437;9354;Bodega Sur
3867;63;7822;Puerto
3868;315;9580;Bodega Norte
3869;142;7134;Bodega Sur
3870;149;7461;Bodega Norte
3871;160;5592;Bodega Sur
3872;304;4057;Bodega Sur
3873;254;479;Bodega Norte
3874;468;7644;Bodega Norte
3875;343;3779;Puerto
3876;372;4811;Bodega Sur
3877;187;7014;Bodega Norte
3878;383;4254;Bodega Norte
3879;406;9556;Bodega Sur
3880;121;2157;Puerto
3881;20;3833;Bodega Sur
3882;95;6960;Puerto
3883;34;7641;Bodega Sur
3884;133;7910;Bodega Norte
3885;223;2574;Bodega Sur
3886;253;3650;Puerto
3887;280;8448;Bodega Sur
3888;111;2046;Bodega Sur
3889;208;6036;Puerto
3890;190;8569;Bodega Norte
3891;334;6708;Bodega Norte
3892;376;4400;Bodega Norte
3893;16;2754;Bodega Norte
3894;396;2854;Bodega Norte
3895;68;4025;Puerto
3896;369;7261;Puerto
3897;462;43;Bodega Sur
3898;472;9025;Puerto
3899;267;9426;Bodega Sur
3900;120;8605;Bodega Sur
3901;22;262;Puerto
3902;363;509;Bodega Norte
3903;324;7988;Puerto
3904;301;3608;Bodega Sur
3905;426;6051;Puerto
3906;384;9950;Bodega Norte
3907;71;3213;Puerto
3908;464;3263;Puerto
3909;22;9457;Bodega Sur
3910;51;1012;Puerto
3911;1;3690;Bodega Norte
3912;367;9174;Bodega Sur
3913;51;8927;Bodega Sur
3914;91;7307;Puerto
3915;262;2671;Bodega Sur
