ID_venta;ID_cliente;ID_producto;Cantidad;Precio_total_CLP;Fecha_venta
1814;983;442;347;352275.0;2021-03-17 13:00:00
1815;926;204;198;740647.0;2021-03-17 14:00:00
1816;1721;241;353;513889.0;2021-03-17 15:00:00
1817;206;498;158;595012.0;2021-03-17 16:00:00
1818;1630;97;369;814707.0;2021-03-17 17:00:00
1819;723;362;473;59795.0;2021-03-17 18:00:00
1820;1286;140;221;158944.0;2021-03-17 19:00:00
1821;1825;470;235;420488.0;2021-03-17 20:00:00
1822;1949;294;223;933269.0;2021-03-17 21:00:00
1823;183;404;492;800575.0;2021-03-17 22:00:00
1824;1786;454;413;758004.0;2021-03-17 23:00:00
1825;1353;17;33;749809.0;2021-03-18 00:00:00
1826;955;332;251;695661.0;2021-03-18 01:00:00
1827;812;94;153;208660.0;2021-03-18 02:00:00
1828;1210;311;34;615919.0;2021-03-18 03:00:00
1829;1171;367;281;616712.0;2021-03-18 04:00:00
1830;1841;90;274;88397.0;2021-03-18 05:00:00
1831;975;151;250;657301.0;2021-03-18 06:00:00
1832;1303;190;374;255809.0;2021-03-18 07:00:00
1833;378;459;355;374736.0;2021-03-18 08:00:00
1834;1991;8;304;464145.0;2021-03-18 09:00:00
1835;1807;381;7;724127.0;2021-03-18 10:00:00
1836;1596;231;330;729534.0;2021-03-18 11:00:00
1837;809;239;277;407422.0;2021-03-18 12:00:00
1838;1103;41;331;139383.0;2021-03-18 13:00:00
1839;337;107;1;678024.0;2021-03-18 14:00:00
1840;707;298;64;664731.0;2021-03-18 15:00:00
1841;120;175;323;633565.0;2021-03-18 16:00:00
1842;1843;422;91;63749.0;2021-03-18 17:00:00
1843;338;225;423;701973.0;2021-03-18 18:00:00
1844;653;126;53;419057.0;2021-03-18 19:00:00
1845;1904;350;400;548273.0;2021-03-18 20:00:00
1846;1310;294;96;450014.0;2021-03-18 21:00:00
1847;1979;128;100;813610.0;2021-03-18 22:00:00
1848;1657;428;210;986276.0;2021-03-18 23:00:00
1849;1613;175;405;883712.0;2021-03-19 00:00:00
1850;1660;6;235;951644.0;2021-03-19 01:00:00
1851;240;49;42;949360.0;2021-03-19 02:00:00
1852;863;462;33;586151.0;2021-03-19 03:00:00
1853;186;351;154;563725.0;2021-03-19 04:00:00
1854;1425;301;78;870181.0;2021-03-19 05:00:00
1855;140;447;265;140848.0;2021-03-19 06:00:00
1856;1202;246;423;288758.0;2021-03-19 07:00:00
1857;589;331;385;574655.0;2021-03-19 08:00:00
1858;1186;418;466;653915.0;2021-03-19 09:00:00
1859;1933;277;194;949358.0;2021-03-19 10:00:00
1860;485;20;212;793393.0;2021-03-19 11:00:00
1861;963;382;411;156284.0;2021-03-19 12:00:00
1862;1236;498;305;766654.0;2021-03-19 13:00:00
1863;117;378;196;622514.0;2021-03-19 14:00:00
1864;25;351;193;414162.0;2021-03-19 15:00:00
1865;790;114;212;241855.0;2021-03-19 16:00:00
1866;1648;265;65;;2021-03-19 17:00:00
1867;997;314;478;617099.0;2021-03-19 18:00:00
1868;363;51;334;365994.0;2021-03-19 19:00:00
1869;1862;446;314;788488.0;2021-03-19 20:00:00
1870;7;134;168;716998.0;2021-03-19 21:00:00
1871;497;92;3;997220.0;2021-03-19 22:00:00
1872;869;232;426;350032.0;2021-03-19 23:00:00
1873;1690;70;454;29789.0;2021-03-20 00:00:00
1874;497;255;490;172578.0;2021-03-20 01:00:00
1875;1563;154;90;719328.0;2021-03-20 02:00:00
1876;1464;77;159;695050.0;2021-03-20 03:00:00
1877;537;500;281;773150.0;2021-03-20 04:00:00
1878;1310;231;355;735788.0;2021-03-20 05:00:00
1879;604;430;469;703233.0;2021-03-20 06:00:00
1880;495;275;256;855433.0;2021-03-20 07:00:00
1881;1458;192;44;846761.0;2021-03-20 08:00:00
1882;1589;236;188;32395.0;2021-03-20 09:00:00
1883;1394;440;295;251854.0;2021-03-20 10:00:00
1884;1307;358;31;921056.0;2021-03-20 11:00:00
1885;1866;367;225;263021.0;2021-03-20 12:00:00
1886;110;355;148;459402.0;2021-03-20 13:00:00
1887;77;49;364;309694.0;2021-03-20 14:00:00
1888;993;241;143;829895.0;2021-03-20 15:00:00
1889;464;172;337;390207.0;2021-03-20 16:00:00
1890;1929;141;198;924162.0;2021-03-20 17:00:00
1891;1163;262;329;653365.0;2021-03-20 18:00:00
1892;701;291;476;69627.0;2021-03-20 19:00:00
1893;1510;187;212;111285.0;2021-03-20 20:00:00
1894;1503;384;120;201528.0;2021-03-20 21:00:00
1895;1939;53;102;930466.0;2021-03-20 22:00:00
1896;1347;57;320;550522.0;2021-03-20 23:00:00
1897;289;51;349;798530.0;2021-03-21 00:00:00
1898;216;84;308;704349.0;2021-03-21 01:00:00
1899;1460;91;20;466376.0;2021-03-21 02:00:00
1900;1004;398;178;815849.0;2021-03-21 03:00:00
1901;774;372;119;132303.0;2021-03-21 04:00:00
1902;1880;365;309;926330.0;2021-03-21 05:00:00
1903;876;381;145;217728.0;2021-03-21 06:00:00
1904;1398;31;300;792491.0;2021-03-21 07:00:00
1905;1707;289;227;405115.0;2021-03-21 08:00:00
1906;280;404;366;644747.0;2021-03-21 09:00:00
1907;1821;151;13;705921.0;2021-03-21 10:00:00
1908;1725;173;251;658902.0;2021-03-21 11:00:00
1909;1056;102;61;451932.0;2021-03-21 12:00:00
1910;1875;125;351;256893.0;2021-03-21 13:00:00
1911;903;323;227;377713.0;2021-03-21 14:00:00
1912;820;47;207;16271.0;2021-03-21 15:00:00
1913;287;243;274;140329.0;2021-03-21 16:00:00
1914;1792;427;110;702455.0;2021-03-21 17:00:00
1915;1578;475;383;43664.0;2021-03-21 18:00:00
1916;511;500;424;141595.0;2021-03-21 19:00:00
1917;1240;277;339;366013.0;2021-03-21 20:00:00
1918;133;339;137;879002.0;2021-03-21 21:00:00
1919;212;157;252;309238.0;2021-03-21 22:00:00
1920;549;266;339;907672.0;2021-03-21 23:00:00
1921;814;210;293;97926.0;2021-03-22 00:00:00
1922;668;117;385;519956.0;2021-03-22 01:00:00
1923;13;278;296;383580.0;2021-03-22 02:00:00
1924;1534;266;55;770033.0;2021-03-22 03:00:00
1925;505;416;487;663444.0;2021-03-22 04:00:00
1926;1782;100;298;248462.0;2021-03-22 05:00:00
1927;1572;480;111;751012.0;2021-03-22 06:00:00
1928;1699;323;107;462483.0;2021-03-22 07:00:00
1929;397;348;11;265762.0;2021-03-22 08:00:00
1930;1600;140;45;476086.0;2021-03-22 09:00:00
1931;145;178;168;974088.0;2021-03-22 10:00:00
1932;1758;461;355;760685.0;2021-03-22 11:00:00
1933;1486;95;59;244391.0;2021-03-22 12:00:00
1934;955;394;247;204404.0;2021-03-22 13:00:00
1935;1545;135;397;250804.0;2021-03-22 14:00:00
1936;976;297;175;902308.0;2021-03-22 15:00:00
1937;1531;222;358;561244.0;2021-03-22 16:00:00
1938;67;343;321;683181.0;2021-03-22 17:00:00
1939;94;143;116;794938.0;2021-03-22 18:00:00
1940;1152;60;234;87836.0;2021-03-22 19:00:00
1941;1987;167;237;287950.0;2021-03-22 20:00:00
1942;1252;48;353;629495.0;2021-03-22 21:00:00
1943;496;197;473;93533.0;2021-03-22 22:00:00
1944;1446;72;400;186198.0;2021-03-22 23:00:00
1945;1507;415;210;277968.0;2021-03-23 00:00:00
1946;861;498;141;308085.0;2021-03-23 01:00:00
1947;112;172;322;464162.0;2021-03-23 02:00:00
1948;1159;55;235;126454.0;2021-03-23 03:00:00
1949;1447;188;321;624240.0;2021-03-23 04:00:00
1950;1953;468;328;109869.0;2021-03-23 05:00:00
1951;248;185;390;85418.0;2021-03-23 06:00:00
1952;146;197;214;532797.0;2021-03-23 07:00:00
1953;1225;368;314;376800.0;2021-03-23 08:00:00
1954;829;162;83;267404.0;2021-03-23 09:00:00
1955;1714;311;165;229992.0;2021-03-23 10:00:00
1956;1466;474;295;838307.0;2021-03-23 11:00:00
1957;662;278;162;244165.0;2021-03-23 12:00:00
1958;1078;327;245;801743.0;2021-03-23 13:00:00
1959;210;431;140;334413.0;2021-03-23 14:00:00
1960;1181;109;155;897248.0;2021-03-23 15:00:00
1961;127;303;50;269396.0;2021-03-23 16:00:00
1962;1478;437;74;329175.0;2021-03-23 17:00:00
1963;565;161;438;776759.0;2021-03-23 18:00:00
1964;582;341;306;603291.0;2021-03-23 19:00:00
1965;1099;12;182;45496.0;2021-03-23 20:00:00
1966;446;483;237;342426.0;2021-03-23 21:00:00
1967;64;481;301;36136.0;2021-03-23 22:00:00
1968;1971;239;69;507918.0;2021-03-23 23:00:00
1969;1488;450;2;204214.0;2021-03-24 00:00:00
1970;1338;247;12;631433.0;2021-03-24 01:00:00
1971;1095;162;42;867812.0;2021-03-24 02:00:00
1972;887;250;36;936228.0;2021-03-24 03:00:00
1973;1770;335;120;76010.0;2021-03-24 04:00:00
1974;1299;225;27;753185.0;2021-03-24 05:00:00
1975;270;203;238;160893.0;2021-03-24 06:00:00
1976;18;289;115;903091.0;2021-03-24 07:00:00
1977;1007;272;337;148658.0;2021-03-24 08:00:00
1978;667;23;135;46937.0;2021-03-24 09:00:00
1979;81;160;141;727123.0;2021-03-24 10:00:00
1980;340;45;442;89034.0;2021-03-24 11:00:00
1981;451;192;284;778356.0;2021-03-24 12:00:00
1982;57;316;138;771832.0;2021-03-24 13:00:00
1983;1669;69;423;644260.0;2021-03-24 14:00:00
1984;1711;325;217;715790.0;2021-03-24 15:00:00
1985;1515;257;250;57534.0;2021-03-24 16:00:00
1986;282;306;377;887582.0;2021-03-24 17:00:00
1987;551;244;385;979703.0;2021-03-24 18:00:00
1988;1056;58;352;162409.0;2021-03-24 19:00:00
1989;608;295;144;321770.0;2021-03-24 20:00:00
1990;1447;151;302;513264.0;2021-03-24 21:00:00
1991;1696;206;52;620170.0;2021-03-24 22:00:00
1992;753;48;219;10447.0;2021-03-24 23:00:00
1993;1551;63;78;839578.0;2021-03-25 00:00:00
1994;1235;178;241;601901.0;2021-03-25 01:00:00
1995;487;254;421;468752.0;2021-03-25 02:00:00
1996;566;244;203;704161.0;2021-03-25 03:00:00
1997;52;347;105;980316.0;2021-03-25 04:00:00
1998;677;253;187;429969.0;2021-03-25 05:00:00
1999;448;18;416;626996.0;2021-03-25 06:00:00
2000;1605;150;436;822937.0;2021-03-25 07:00:00
2001;256;84;396;935343.0;2021-03-25 08:00:00
2002;1324;339;27;944829.0;2021-03-25 09:00:00
2003;470;95;29;990967.0;2021-03-25 10:00:00
2004;1345;405;185;627028.0;2021-03-25 11:00:00
2005;909;331;24;521353.0;2021-03-25 12:00:00
2006;511;191;78;557927.0;2021-03-25 13:00:00
2007;22;424;205;;2021-03-25 14:00:00
2008;1974;263;477;568915.0;2021-03-25 15:00:00
2009;739;158;227;585400.0;2021-03-25 16:00:00
2010;1348;68;347;926350.0;2021-03-25 17:00:00
2011;296;368;329;237892.0;2021-03-25 18:00:00
2012;411;105;479;118516.0;2021-03-25 19:00:00
2013;1952;126;258;440648.0;2021-03-25 20:00:00
2014;861;186;210;799110.0;2021-03-25 21:00:00
2015;1999;345;393;531087.0;2021-03-25 22:00:00
2016;1589;48;238;843427.0;2021-03-25 23:00:00
2017;1471;493;233;859820.0;2021-03-26 00:00:00
2018;412;310;83;669705.0;2021-03-26 01:00:00
2019;1851;125;171;419464.0;2021-03-26 02:00:00
2020;1997;136;475;338810.0;2021-03-26 03:00:00
2021;1326;21;489;386083.0;2021-03-26 04:00:00
2022;488;126;391;885341.0;2021-03-26 05:00:00
2023;761;352;426;538004.0;2021-03-26 06:00:00
2024;1212;465;196;730904.0;2021-03-26 07:00:00
2025;313;465;231;42736.0;2021-03-26 08:00:00
2026;281;155;485;736330.0;2021-03-26 09:00:00
2027;1461;56;478;49347.0;2021-03-26 10:00:00
2028;540;22;436;58899.0;2021-03-26 11:00:00
2029;563;15;126;576979.0;2021-03-26 12:00:00
2030;26;462;39;679453.0;2021-03-26 13:00:00
2031;1616;377;254;645711.0;2021-03-26 14:00:00
2032;99;167;118;860355.0;2021-03-26 15:00:00
2033;1640;384;289;787803.0;2021-03-26 16:00:00
2034;1815;100;335;403784.0;2021-03-26 17:00:00
2035;997;474;116;184685.0;2021-03-26 18:00:00
2036;857;441;257;298151.0;2021-03-26 19:00:00
2037;1275;172;479;328238.0;2021-03-26 20:00:00
2038;1789;366;395;473868.0;2021-03-26 21:00:00
2039;1027;144;219;100241.0;2021-03-26 22:00:00
2040;531;465;427;713339.0;2021-03-26 23:00:00
2041;1148;380;200;945944.0;2021-03-27 00:00:00
2042;1973;334;388;704286.0;2021-03-27 01:00:00
2043;603;218;301;236554.0;2021-03-27 02:00:00
2044;1071;205;179;457068.0;2021-03-27 03:00:00
2045;1167;56;47;343677.0;2021-03-27 04:00:00
2046;903;402;434;367043.0;2021-03-27 05:00:00
2047;734;446;375;808632.0;2021-03-27 06:00:00
2048;901;311;421;929512.0;2021-03-27 07:00:00
2049;204;485;324;911390.0;2021-03-27 08:00:00
2050;1190;223;91;813895.0;2021-03-27 09:00:00
2051;1055;67;166;30683.0;2021-03-27 10:00:00
2052;961;246;90;191717.0;2021-03-27 11:00:00
2053;1231;407;466;865765.0;2021-03-27 12:00:00
2054;169;15;401;121150.0;2021-03-27 13:00:00
2055;34;469;394;208211.0;2021-03-27 14:00:00
2056;494;96;229;632426.0;2021-03-27 15:00:00
2057;256;497;168;982972.0;2021-03-27 16:00:00
2058;839;246;393;691668.0;2021-03-27 17:00:00
2059;1386;440;137;37008.0;2021-03-27 18:00:00
2060;1051;255;116;190316.0;2021-03-27 19:00:00
2061;1416;56;383;829614.0;2021-03-27 20:00:00
2062;146;277;340;234458.0;2021-03-27 21:00:00
2063;320;234;239;285511.0;2021-03-27 22:00:00
2064;569;313;475;654572.0;2021-03-27 23:00:00
2065;1562;299;486;156824.0;2021-03-28 00:00:00
2066;1608;360;397;160282.0;2021-03-28 01:00:00
2067;1991;422;17;306842.0;2021-03-28 02:00:00
2068;1160;410;414;731918.0;2021-03-28 03:00:00
2069;205;203;404;277405.0;2021-03-28 04:00:00
2070;1831;248;217;325548.0;2021-03-28 05:00:00
2071;1174;231;307;559378.0;2021-03-28 06:00:00
2072;1481;285;265;242499.0;2021-03-28 07:00:00
2073;1106;338;486;688301.0;2021-03-28 08:00:00
2074;1297;480;14;702312.0;2021-03-28 09:00:00
2075;1433;379;428;891243.0;2021-03-28 10:00:00
2076;1429;232;482;361687.0;2021-03-28 11:00:00
2077;1866;151;16;22729.0;2021-03-28 12:00:00
2078;1753;8;297;26931.0;2021-03-28 13:00:00
2079;930;392;314;984774.0;2021-03-28 14:00:00
2080;1504;30;406;444005.0;2021-03-28 15:00:00
2081;236;92;492;593090.0;2021-03-28 16:00:00
2082;1763;468;471;82795.0;2021-03-28 17:00:00
2083;380;433;321;460934.0;2021-03-28 18:00:00
2084;1128;257;89;820187.0;2021-03-28 19:00:00
2085;916;416;199;89236.0;2021-03-28 20:00:00
2086;767;207;43;;2021-03-28 21:00:00
2087;1678;437;330;678401.0;2021-03-28 22:00:00
2088;1200;56;133;279869.0;2021-03-28 23:00:00
2089;1378;281;90;294467.0;2021-03-29 00:00:00
2090;1898;246;343;600477.0;2021-03-29 01:00:00
2091;583;283;101;338866.0;2021-03-29 02:00:00
2092;1503;359;365;154118.0;2021-03-29 03:00:00
2093;36;222;270;98229.0;2021-03-29 04:00:00
2094;508;22;23;575389.0;2021-03-29 05:00:00
2095;1553;33;33;899085.0;2021-03-29 06:00:00
2096;48;372;178;618378.0;2021-03-29 07:00:00
2097;1733;374;60;896641.0;2021-03-29 08:00:00
2098;256;329;238;425530.0;2021-03-29 09:00:00
2099;835;397;393;291704.0;2021-03-29 10:00:00
2100;1241;238;380;805065.0;2021-03-29 11:00:00
2101;1555;260;256;45538.0;2021-03-29 12:00:00
2102;324;168;314;868873.0;2021-03-29 13:00:00
2103;372;76;260;610396.0;2021-03-29 14:00:00
2104;1922;361;72;645543.0;2021-03-29 15:00:00
2105;1560;98;420;958066.0;2021-03-29 16:00:00
2106;396;420;84;671646.0;2021-03-29 17:00:00
2107;1450;178;322;804180.0;2021-03-29 18:00:00
2108;417;47;367;476153.0;2021-03-29 19:00:00
2109;1240;19;116;429727.0;2021-03-29 20:00:00
2110;1067;192;274;562677.0;2021-03-29 21:00:00
2111;1795;332;198;705147.0;2021-03-29 22:00:00
2112;565;250;336;815319.0;2021-03-29 23:00:00
2113;1995;258;278;533226.0;2021-03-30 00:00:00
2114;1083;64;393;362236.0;2021-03-30 01:00:00
2115;1921;115;319;254252.0;2021-03-30 02:00:00
2116;609;134;405;514947.0;2021-03-30 03:00:00
2117;1136;250;300;679616.0;2021-03-30 04:00:00
2118;740;104;428;45379.0;2021-03-30 05:00:00
2119;470;218;37;823850.0;2021-03-30 06:00:00
2120;1315;403;242;372787.0;2021-03-30 07:00:00
2121;1044;284;486;278398.0;2021-03-30 08:00:00
2122;1508;216;324;979617.0;2021-03-30 09:00:00
2123;956;245;273;844735.0;2021-03-30 10:00:00
2124;817;437;364;316597.0;2021-03-30 11:00:00
2125;815;364;365;721224.0;2021-03-30 12:00:00
2126;364;393;68;415877.0;2021-03-30 13:00:00
2127;1710;42;308;521093.0;2021-03-30 14:00:00
2128;458;375;172;56104.0;2021-03-30 15:00:00
2129;1740;36;19;459471.0;2021-03-30 16:00:00
2130;1019;214;79;958116.0;2021-03-30 17:00:00
2131;1433;207;485;392623.0;2021-03-30 18:00:00
2132;328;15;253;810595.0;2021-03-30 19:00:00
2133;1325;499;167;650989.0;2021-03-30 20:00:00
2134;1541;15;36;515141.0;2021-03-30 21:00:00
2135;1574;31;25;110917.0;2021-03-30 22:00:00
2136;1509;365;430;266535.0;2021-03-30 23:00:00
2137;1593;129;48;531260.0;2021-03-31 00:00:00
2138;1147;310;161;560706.0;2021-03-31 01:00:00
2139;713;230;354;736986.0;2021-03-31 02:00:00
2140;364;25;289;566790.0;2021-03-31 03:00:00
2141;1332;292;254;605433.0;2021-03-31 04:00:00
2142;141;302;224;449505.0;2021-03-31 05:00:00
2143;1572;92;26;885736.0;2021-03-31 06:00:00
2144;1001;472;310;250271.0;2021-03-31 07:00:00
2145;1703;150;178;228249.0;2021-03-31 08:00:00
2146;1438;241;54;591022.0;2021-03-31 09:00:00
2147;1919;35;159;155077.0;2021-03-31 10:00:00
2148;592;58;286;717862.0;2021-03-31 11:00:00
2149;506;121;405;342153.0;2021-03-31 12:00:00
2150;1211;143;63;718575.0;2021-03-31 13:00:00
2151;639;402;342;33629.0;2021-03-31 14:00:00
2152;250;468;160;992302.0;2021-03-31 15:00:00
2153;527;172;395;963719.0;2021-03-31 16:00:00
2154;1593;52;366;111963.0;2021-03-31 17:00:00
2155;708;488;11;947331.0;2021-03-31 18:00:00
2156;1004;391;231;374413.0;2021-03-31 19:00:00
2157;1898;420;110;66700.0;2021-03-31 20:00:00
2158;811;313;356;542533.0;2021-03-31 21:00:00
2159;1093;117;17;350527.0;2021-03-31 22:00:00
2160;1466;350;156;480487.0;2021-03-31 23:00:00
2161;1713;390;321;242911.0;2021-04-01 00:00:00
2162;728;218;431;423477.0;2021-04-01 01:00:00
2163;268;2;63;69341.0;2021-04-01 02:00:00
2164;1815;197;245;109016.0;2021-04-01 03:00:00
2165;986;27;26;331477.0;2021-04-01 04:00:00
2166;993;286;397;619620.0;2021-04-01 05:00:00
2167;285;409;94;430393.0;2021-04-01 06:00:00
2168;1515;286;320;574175.0;2021-04-01 07:00:00
2169;745;58;350;261006.0;2021-04-01 08:00:00
2170;16;354;376;559990.0;2021-04-01 09:00:00
2171;1118;465;376;869826.0;2021-04-01 10:00:00
2172;41;155;28;884934.0;2021-04-01 11:00:00
2173;328;70;26;882225.0;2021-04-01 12:00:00
2174;60;494;379;199965.0;2021-04-01 13:00:00
2175;652;265;278;538945.0;2021-04-01 14:00:00
2176;587;328;25;244028.0;2021-04-01 15:00:00
2177;1301;310;147;881328.0;2021-04-01 16:00:00
2178;1709;279;126;348479.0;2021-04-01 17:00:00
2179;249;135;307;472905.0;2021-04-01 18:00:00
2180;1621;55;338;275720.0;2021-04-01 19:00:00
2181;867;463;466;393422.0;2021-04-01 20:00:00
2182;1092;62;255;435470.0;2021-04-01 21:00:00
2183;1587;422;476;291620.0;2021-04-01 22:00:00
2184;1522;154;222;289220.0;2021-04-01 23:00:00
2185;1034;247;343;49839.0;2021-04-02 00:00:00
2186;759;188;401;133517.0;2021-04-02 01:00:00
2187;1311;205;11;987057.0;2021-04-02 02:00:00
2188;973;257;89;57164.0;2021-04-02 03:00:00
2189;1503;86;27;59639.0;2021-04-02 04:00:00
2190;551;483;359;182785.0;2021-04-02 05:00:00
2191;1716;381;228;908676.0;2021-04-02 06:00:00
2192;1593;222;196;305267.0;2021-04-02 07:00:00
2193;1190;459;47;551656.0;2021-04-02 08:00:00
2194;114;491;442;389400.0;2021-04-02 09:00:00
2195;681;270;432;427153.0;2021-04-02 10:00:00
2196;1228;230;296;402830.0;2021-04-02 11:00:00
2197;525;285;107;589120.0;2021-04-02 12:00:00
2198;616;339;354;552014.0;2021-04-02 13:00:00
2199;1970;182;61;226029.0;2021-04-02 14:00:00
2200;801;119;471;500677.0;2021-04-02 15:00:00
2201;425;334;401;750563.0;2021-04-02 16:00:00
2202;1485;243;128;756167.0;2021-04-02 17:00:00
2203;1186;328;52;23227.0;2021-04-02 18:00:00
2204;213;363;36;507631.0;2021-04-02 19:00:00
2205;1256;273;40;195494.0;2021-04-02 20:00:00
2206;940;238;353;775419.0;2021-04-02 21:00:00
2207;1061;370;466;694630.0;2021-04-02 22:00:00
2208;1303;469;482;701926.0;2021-04-02 23:00:00
2209;587;16;36;978411.0;2021-04-03 00:00:00
2210;927;276;375;659601.0;2021-04-03 01:00:00
2211;1053;174;419;179003.0;2021-04-03 02:00:00
2212;320;493;344;548604.0;2021-04-03 03:00:00
2213;362;412;219;249558.0;2021-04-03 04:00:00
2214;1660;497;192;880793.0;2021-04-03 05:00:00
2215;1110;355;386;459336.0;2021-04-03 06:00:00
2216;1396;290;477;334237.0;2021-04-03 07:00:00
2217;994;483;356;241861.0;2021-04-03 08:00:00
2218;42;201;47;932458.0;2021-04-03 09:00:00
2219;1191;460;100;678499.0;2021-04-03 10:00:00
2220;441;249;15;388751.0;2021-04-03 11:00:00
2221;1139;193;73;377067.0;2021-04-03 12:00:00
2222;1855;139;219;767912.0;2021-04-03 13:00:00
2223;1449;89;186;63473.0;2021-04-03 14:00:00
2224;1571;162;206;814640.0;2021-04-03 15:00:00
2225;531;118;189;;2021-04-03 16:00:00
2226;1512;43;86;894910.0;2021-04-03 17:00:00
2227;72;481;294;495237.0;2021-04-03 18:00:00
2228;463;177;156;884048.0;2021-04-03 19:00:00
2229;1753;368;10;488234.0;2021-04-03 20:00:00
2230;1156;226;36;51358.0;2021-04-03 21:00:00
2231;1569;119;113;933008.0;2021-04-03 22:00:00
2232;1273;144;34;521916.0;2021-04-03 23:00:00
2233;1010;134;436;121382.0;2021-04-04 00:00:00
2234;1820;43;455;561865.0;2021-04-04 01:00:00
2235;1489;444;463;449062.0;2021-04-04 02:00:00
2236;1532;379;442;431931.0;2021-04-04 03:00:00
2237;1040;275;351;;2021-04-04 04:00:00
2238;1573;204;322;823006.0;2021-04-04 05:00:00
2239;1730;176;8;633369.0;2021-04-04 06:00:00
2240;913;234;249;728944.0;2021-04-04 07:00:00
2241;811;304;390;533380.0;2021-04-04 08:00:00
2242;204;201;397;;2021-04-04 09:00:00
2243;1164;29;98;529219.0;2021-04-04 10:00:00
2244;381;379;476;159962.0;2021-04-04 11:00:00
2245;680;134;402;321880.0;2021-04-04 12:00:00
2246;361;450;117;401793.0;2021-04-04 13:00:00
2247;1327;373;38;776731.0;2021-04-04 14:00:00
2248;1469;163;391;286739.0;2021-04-04 15:00:00
2249;1083;378;169;962262.0;2021-04-04 16:00:00
2250;1295;150;247;922242.0;2021-04-04 17:00:00
2251;674;406;161;27846.0;2021-04-04 18:00:00
2252;1269;67;87;310644.0;2021-04-04 19:00:00
2253;1946;422;482;985896.0;2021-04-04 20:00:00
2254;1930;61;110;174118.0;2021-04-04 21:00:00
2255;850;355;302;518369.0;2021-04-04 22:00:00
2256;559;268;471;88999.0;2021-04-04 23:00:00
2257;1300;268;63;525696.0;2021-04-05 00:00:00
2258;771;251;469;915261.0;2021-04-05 01:00:00
2259;842;217;121;889523.0;2021-04-05 02:00:00
2260;402;370;400;571894.0;2021-04-05 03:00:00
2261;1567;492;356;246393.0;2021-04-05 04:00:00
2262;813;25;156;440715.0;2021-04-05 05:00:00
2263;31;185;425;777925.0;2021-04-05 06:00:00
2264;1381;409;221;164072.0;2021-04-05 07:00:00
2265;1993;316;191;556406.0;2021-04-05 08:00:00
2266;179;124;456;394968.0;2021-04-05 09:00:00
2267;1902;237;306;189675.0;2021-04-05 10:00:00
2268;1384;406;201;69578.0;2021-04-05 11:00:00
2269;1651;425;171;469631.0;2021-04-05 12:00:00
2270;1743;450;456;23826.0;2021-04-05 13:00:00
2271;1755;371;438;228757.0;2021-04-05 14:00:00
2272;273;288;389;764063.0;2021-04-05 15:00:00
2273;1671;440;340;660437.0;2021-04-05 16:00:00
2274;610;158;366;92824.0;2021-04-05 17:00:00
2275;631;492;321;538633.0;2021-04-05 18:00:00
2276;646;354;399;100498.0;2021-04-05 19:00:00
2277;101;226;193;528190.0;2021-04-05 20:00:00
2278;377;4;55;809589.0;2021-04-05 21:00:00
2279;1317;248;112;460037.0;2021-04-05 22:00:00
2280;1174;363;54;356840.0;2021-04-05 23:00:00
2281;1648;87;377;307066.0;2021-04-06 00:00:00
2282;31;226;153;634823.0;2021-04-06 01:00:00
2283;181;106;232;769129.0;2021-04-06 02:00:00
2284;1772;20;171;25779.0;2021-04-06 03:00:00
2285;1411;40;90;568943.0;2021-04-06 04:00:00
2286;562;421;110;86762.0;2021-04-06 05:00:00
2287;51;400;315;850293.0;2021-04-06 06:00:00
2288;792;433;337;222867.0;2021-04-06 07:00:00
