ID_costo;Planta;Energía_CLP;Mano_obra_CLP;Mantención_CLP;Mes
18582;Chinquihue;2459938;1670642;862673;4
18583;Puerto Montt;1772741;4242296;887016;7
18584;Puerto Montt;1318413;2037730;922000;8
18585;Quellón;738936;2414171;1033019;2
18586;Puerto Montt;2077458;2543932;910943;3
18587;Puerto Montt;2217228;5432336;692171;9
18588;Puerto Montt;2150996;3001434;920131;4
18589;Puerto Montt;1713824;2538304;846412;10
18590;Quellón;1657117;2557540;1162191;8
18591;Calbuco;2260374;2317049;1245124;10
18592;Hornopirén;2213868;2624860;779126;7
18593;Puerto Montt;2586781;2503742;1216098;3
18594;Quellón;2662574;4399494;1216062;10
18595;Hornopirén;2216794;3730515;1776693;11
18596;Chinquihue;2005289;887124;1194274;10
18597;Chinquihue;2291964;3225565;1121210;3
18598;Hornopirén;2038201;3469087;1570498;7
18599;Quellón;1152084;2954326;667326;9
18600;Hornopirén;1580785;2675918;697740;9
18601;Hornopirén;1723693;2223961;934386;12
18602;Puerto Montt;1708186;2907013;1354649;6
18603;Quellón;1685367;3664487;1104767;7
18604;Calbuco;2444380;3265808;918866;9
18605;Calbuco;2181857;2748566;938932;8
18606;Puerto Montt;1720735;2906588;1062702;4
18607;Hornopirén;1750803;2889838;555083;2
18608;Puerto Montt;2130643;2960239;645628;10
18609;Calbuco;1888267;3074166;966070;9
18610;Puerto Montt;914471;2429637;701729;12
18611;Quellón;2210799;2977744;1171047;10
18612;Quellón;1105090;4811021;693579;10
18613;Chinquihue;2786503;2105161;1151098;9
18614;Quellón;1283728;3317196;983496;8
18615;Hornopirén;2118664;2139750;757974;8
18616;Calbuco;1499370;3184899;1197228;2
18617;Chinquihue;1657394;3320742;877636;6
18618;Puerto Montt;1449437;4200275;796195;12
18619;Hornopirén;1283873;4265927;898834;9
18620;Chinquihue;2291351;2800377;1090614;1
18621;Hornopirén;3010656;2824278;653758;3
18622;Chinquihue;1753131;2947416;808257;6
18623;Quellón;1227514;4285583;1232157;4
18624;Quellón;2042591;1611753;657452;9
18625;Puerto Montt;2740107;3636783;1286995;1
18626;Hornopirén;1893065;3006269;895236;8
18627;Puerto Montt;2088226;1869837;721632;5
18628;Calbuco;2394501;2621464;1383866;3
18629;Chinquihue;1990330;3535165;619631;8
18630;Calbuco;2177868;4025571;1432594;8
18631;Puerto Montt;2735873;3389951;1284758;7
18632;Hornopirén;2022695;3064421;842467;3
18633;Calbuco;2027423;2755645;327740;3
18634;Puerto Montt;2150614;3139210;697044;5
18635;Hornopirén;2090951;1654645;1251205;8
18636;Calbuco;2481155;4137265;537965;1
18637;Hornopirén;745811;3010086;1313666;5
18638;Quellón;2159485;3467427;890281;5
18639;Puerto Montt;1099040;4356775;1367794;5
18640;Puerto Montt;2200347;3479101;1377173;7
18641;Calbuco;2241139;2775398;1102319;8
18642;Chinquihue;1923255;2715450;673659;12
18643;Calbuco;2019444;1788561;1238923;8
18644;Quellón;2008548;2921964;477226;2
18645;Hornopirén;2188134;3180788;995738;4
18646;Calbuco;2131205;3178210;871986;8
18647;Puerto Montt;1837840;2830885;1132154;1
18648;Puerto Montt;1575617;3660003;934520;2
18649;Puerto Montt;1790738;3097169;1629407;8
18650;Calbuco;1850040;1651317;1036233;4
18651;Puerto Montt;2176763;2691325;1000799;4
18652;Puerto Montt;1197577;2357707;1127309;9
18653;Hornopirén;1899852;2271640;954369;1
18654;Hornopirén;1868804;2080571;1105437;6
18655;Hornopirén;1665890;2584708;867396;9
18656;Quellón;1947114;3297593;872954;3
18657;Calbuco;2009851;2162652;622499;6
18658;Quellón;2787621;4027699;1120447;1
18659;Calbuco;2112685;3203373;962538;8
18660;Hornopirén;2353494;2614551;906839;8
18661;Chinquihue;2334558;3241078;1152627;5
18662;Hornopirén;1272938;3604068;812610;9
18663;Hornopirén;2118041;2471739;1615462;7
18664;Calbuco;1123171;2050959;902492;10
18665;Hornopirén;2435075;1775906;998084;5
18666;Puerto Montt;1621489;2315158;1804923;8
18667;Hornopirén;2531047;3079170;809398;2
18668;Quellón;1475322;1909465;1062682;12
18669;Quellón;1812667;2601222;1714024;8
18670;Quellón;1959730;3663586;1840190;10
18671;Quellón;2922910;3809983;1201577;7
18672;Quellón;2808372;3980094;847617;5
18673;Chinquihue;1579590;2587778;1336441;5
18674;Hornopirén;2435350;2953846;726893;4
18675;Hornopirén;1301316;3643954;1444478;10
18676;Puerto Montt;2256087;2992035;877258;9
18677;Puerto Montt;1349533;3412851;768080;4
18678;Puerto Montt;2506933;3480843;1195123;9
18679;Calbuco;1616600;2575948;1123795;5
18680;Calbuco;2715208;4648390;1212312;11
18681;Quellón;2300007;4957661;1013499;10
18682;Hornopirén;1550794;2111245;932592;8
18683;Quellón;1720125;3129642;915358;5
18684;Hornopirén;1787591;2789928;829528;11
18685;Chinquihue;1691739;3460979;891057;4
18686;Calbuco;1841607;3628282;833010;2
18687;Chinquihue;2445216;4503560;621136;4
18688;Quellón;1494155;2545549;787324;4
18689;Calbuco;2746893;2877172;518326;7
18690;Quellón;1855277;1496266;1053661;2
18691;Puerto Montt;2192310;1666155;942221;5
18692;Hornopirén;1426414;2183754;704026;3
18693;Chinquihue;1448676;2740816;1285724;8
18694;Hornopirén;1889381;3976867;1125424;4
18695;Puerto Montt;1595046;2559244;675601;6
18696;Calbuco;2246730;2842395;898723;5
18697;Puerto Montt;956971;2600883;802383;2
18698;Quellón;1803562;4349875;1483094;2
18699;Chinquihue;1763906;3214327;1230404;10
18700;Quellón;3183592;2592552;904847;5
18701;Calbuco;2312619;1404025;1166584;9
18702;Chinquihue;1635928;2709829;1148242;12
18703;Calbuco;2194467;3721828;849445;3
18704;Quellón;1821170;2753242;1018256;1
18705;Quellón;1401681;2788740;1179990;3
18706;Puerto Montt;2478200;2373521;1153835;11
18707;Quellón;1728722;3413350;970969;7
18708;Chinquihue;2124849;2744049;1021491;11
18709;Calbuco;1935213;3164364;1135805;3
18710;Quellón;1515965;2292698;1203586;8
18711;Hornopirén;2335129;2706500;629417;1
18712;Quellón;1370171;2550885;827172;1
18713;Puerto Montt;2220822;3141868;1095148;4
18714;Hornopirén;1529074;2250171;892400;12
18715;Puerto Montt;1694497;2165967;921863;1
18716;Puerto Montt;2790301;2766692;971035;1
18717;Chinquihue;1058326;2986079;973019;11
18718;Chinquihue;2449928;2982310;773138;4
18719;Hornopirén;2640186;4863121;1167313;5
18720;Chinquihue;2150102;1944198;1050600;4
18721;Hornopirén;2861621;3309968;1214641;1
18722;Puerto Montt;2113233;3475650;1003468;2
18723;Chinquihue;1867528;4666699;1462285;8
18724;Calbuco;1862379;3637842;1264444;4
18725;Hornopirén;2097981;2576435;1147088;2
18726;Quellón;2616624;2469768;851409;5
18727;Hornopirén;2211089;3602318;1033443;9
18728;Quellón;2685105;3241510;1336689;11
18729;Hornopirén;2028635;2989477;1019279;4
18730;Chinquihue;1488159;2019436;857604;3
18731;Quellón;1411721;1526672;934989;8
18732;Quellón;2029197;3902829;1010425;7
18733;Hornopirén;2026618;2685177;575185;8
18734;Calbuco;1916130;2806874;797938;6
18735;Quellón;2355007;2439151;1340297;8
18736;Hornopirén;881564;3222757;1195927;1
18737;Quellón;1876806;2401638;898535;2
18738;Puerto Montt;2307593;4785795;1727140;11
18739;Hornopirén;1944173;3377534;938517;6
18740;Calbuco;2420618;2892019;1158798;9
18741;Quellón;1685940;4509506;970140;2
18742;Calbuco;1696933;1200649;832805;2
18743;Calbuco;2334793;2750597;1474950;6
18744;Chinquihue;2038259;1858037;666794;7
18745;Quellón;1818607;3178274;970470;9
18746;Chinquihue;714982;3169161;1322595;12
18747;Hornopirén;1918886;3643975;1100670;12
18748;Quellón;2672950;2474603;1039309;5
18749;Quellón;2527422;2163522;1231795;12
18750;Calbuco;2637772;1955930;862556;3
18751;Puerto Montt;2127870;4193310;1383632;2
18752;Hornopirén;909185;2311940;1462124;8
18753;Puerto Montt;3290270;2249878;1792036;7
18754;Hornopirén;1224523;3403759;1020172;4
18755;Chinquihue;2024983;2951317;1666985;7
18756;Calbuco;2474735;3059478;975012;11
18757;Hornopirén;1770368;2677927;652978;2
18758;Chinquihue;1917067;3575134;1569234;8
18759;Chinquihue;2508463;2450150;834614;9
18760;Chinquihue;1699341;3507442;908237;5
18761;Hornopirén;2058436;1755108;1142900;7
18762;Calbuco;2051598;2910097;793334;8
18763;Hornopirén;1280991;1614661;727634;10
18764;Chinquihue;2640374;4668097;761701;10
18765;Chinquihue;2023795;3016716;897528;6
18766;Hornopirén;2468355;2487579;1029895;3
18767;Chinquihue;1408130;2187425;715726;2
18768;Quellón;2276206;2645723;847255;4
18769;Quellón;1349671;2189471;1523949;7
18770;Calbuco;1954875;2594291;1307299;6
18771;Hornopirén;1648385;3887460;857840;7
18772;Quellón;2077835;2409906;1308778;4
18773;Hornopirén;1068607;2985385;1489206;12
18774;Hornopirén;1694863;3026922;1386512;7
18775;Quellón;1518715;2719431;1147016;10
18776;Chinquihue;2479063;3886767;1236895;7
18777;Quellón;2218303;2677369;1118887;6
18778;Chinquihue;2001563;2464183;1345894;9
18779;Calbuco;2528937;3914833;641395;1
18780;Calbuco;1572588;2735050;1544703;1
18781;Chinquihue;2572335;4131791;698936;1
18782;Quellón;2118315;3718885;1278374;6
18783;Puerto Montt;2303286;2247092;1074827;12
18784;Chinquihue;2669556;2215664;891041;4
18785;Hornopirén;2044617;1727975;596515;10
18786;Hornopirén;2086728;1386072;972858;2
18787;Calbuco;3654456;3102609;1118287;8
18788;Chinquihue;2209640;3420089;1259919;4
18789;Quellón;2031072;3209915;1071091;12
18790;Hornopirén;2192170;2252595;893505;6
18791;Calbuco;1775400;2288191;562344;1
18792;Calbuco;2675756;3400068;1268514;11
18793;Hornopirén;1848062;3453356;812664;4
18794;Chinquihue;2986027;3841623;897431;1
18795;Hornopirén;3220707;2550938;1227897;3
18796;Puerto Montt;1969698;4655389;1092209;5
18797;Calbuco;2048737;1759646;768900;11
18798;Quellón;2404488;4394290;1138346;10
18799;Chinquihue;2105000;3967707;726562;3
18800;Quellón;1963910;3301548;1058901;4
18801;Quellón;1778237;3555977;1263337;2
18802;Puerto Montt;1556573;1400242;999811;5
18803;Puerto Montt;1686795;2518259;915247;9
18804;Hornopirén;2034800;3414804;1331020;2
18805;Puerto Montt;1777023;2732251;1465147;9
18806;Chinquihue;1377550;3005185;708719;9
18807;Calbuco;779037;2391156;1286784;8
18808;Chinquihue;1706934;2797493;1282778;7
18809;Quellón;2322758;2584759;1011078;5
18810;Chinquihue;1367697;2762051;1284782;9
18811;Hornopirén;1994612;4225587;891544;5
18812;Quellón;1977753;1051795;1359146;9
18813;Hornopirén;2355705;2969405;524316;1
18814;Hornopirén;2130595;2834562;749999;10
18815;Chinquihue;2551091;3409642;1068576;7
18816;Quellón;1980854;2377618;1370719;6
18817;Puerto Montt;1706555;3294532;1061933;3
18818;Chinquihue;2197871;4812874;975887;3
18819;Chinquihue;2465961;4040696;779962;2
18820;Puerto Montt;2393923;3449668;995280;4
18821;Chinquihue;2159000;3512117;1757294;11
18822;Quellón;2363409;3622907;852403;3
18823;Chinquihue;1989141;3445636;413187;8
18824;Chinquihue;2628553;4370099;837778;5
18825;Chinquihue;2130140;3623567;827338;6
18826;Chinquihue;1905165;2125077;737414;10
18827;Calbuco;2649684;2122167;1403008;10
18828;Puerto Montt;1274261;2112868;989485;4
18829;Chinquihue;1488806;1882912;1271849;6
18830;Calbuco;1601189;2934400;1175799;6
18831;Calbuco;2817137;3251266;986116;8
18832;Calbuco;1396612;2935093;750312;5
18833;Chinquihue;1529021;2407337;572983;8
18834;Quellón;2402565;3215844;1016570;6
18835;Calbuco;2375147;2609199;855352;8
18836;Hornopirén;1167057;4041145;1079191;7
18837;Hornopirén;2454144;4077629;1311217;9
18838;Chinquihue;2466217;2595922;611340;1
18839;Puerto Montt;1076941;3785810;1122416;6
18840;Calbuco;3271971;2568930;1262958;8
18841;Chinquihue;2072481;2514090;1368208;6
18842;Puerto Montt;1321448;2756929;930868;12
18843;Chinquihue;1860408;1685584;913126;1
18844;Hornopirén;1655100;2712715;527198;1
18845;Puerto Montt;1973980;2612826;1168021;12
18846;Puerto Montt;1352802;1717122;1009923;2
18847;Puerto Montt;1860772;1291842;850171;10
18848;Quellón;1954581;2493461;923245;10
18849;Puerto Montt;2059019;4385401;1248902;1
18850;Quellón;1920427;2322360;835751;9
18851;Hornopirén;3047027;3697565;904003;7
18852;Quellón;886166;3234008;1216942;9
18853;Puerto Montt;2446545;3280239;737733;3
18854;Puerto Montt;2236549;3875615;1318080;7
18855;Calbuco;2375473;2565381;597019;8
18856;Calbuco;2313172;3642573;1092372;11
18857;Hornopirén;1263414;787448;1069268;3
18858;Hornopirén;1910296;2758670;619197;5
18859;Puerto Montt;1913801;1877271;959458;9
18860;Quellón;1715934;3555950;1229680;4
18861;Calbuco;2298801;2441746;966833;10
18862;Calbuco;2527942;2107913;1010051;1
18863;Calbuco;3037514;3882329;490098;6
18864;Calbuco;1065213;3352440;537461;6
18865;Quellón;1159450;3057292;1049600;8
18866;Hornopirén;2383679;3816183;672023;2
18867;Chinquihue;2001496;2500309;1119891;4
18868;Hornopirén;2366526;2915914;1077001;11
18869;Calbuco;1509836;3757825;948251;1
18870;Chinquihue;2322670;3145881;1461755;2
18871;Hornopirén;1110413;1471135;1019699;1
18872;Hornopirén;2319703;2938730;537937;9
18873;Calbuco;2284636;3501292;1247866;4
18874;Puerto Montt;2484867;2622713;1122834;3
18875;Chinquihue;1881110;2383831;482355;3
18876;Puerto Montt;1181232;1195872;504247;6
18877;Quellón;2327778;2880151;1265805;6
18878;Hornopirén;1957230;3678838;1163555;9
18879;Calbuco;2677703;2556260;1248539;10
18880;Hornopirén;2282018;2060683;1214254;9
18881;Chinquihue;1772527;2142075;1026269;2
18882;Puerto Montt;1805277;2890667;1550447;5
18883;Hornopirén;1471485;2382238;1204983;9
18884;Calbuco;2767131;2959509;1651089;5
18885;Hornopirén;2062301;3036728;1289422;4
18886;Puerto Montt;2933409;4128589;1450265;2
18887;Chinquihue;1089282;2965741;842978;12
18888;Quellón;2096018;2989931;1343864;6
18889;Calbuco;942035;2759018;864396;7
18890;Quellón;2637895;2906355;632840;3
18891;Puerto Montt;2319787;2369666;1654423;8
18892;Puerto Montt;3077291;3161902;513117;2
18893;Puerto Montt;1421669;2493402;810714;10
18894;Calbuco;1218584;2999547;867629;6
18895;Calbuco;1940998;2853427;1279150;7
18896;Quellón;2204101;2138934;1166104;12
18897;Hornopirén;1900309;2685773;970706;2
18898;Hornopirén;2907938;3498116;620500;5
18899;Quellón;2586091;3453644;936459;6
18900;Puerto Montt;2140142;3710143;1107298;6
18901;Quellón;1552709;4242431;658299;1
18902;Quellón;1469782;3740029;839524;12
18903;Hornopirén;2218384;2339659;1179916;9
18904;Calbuco;1664111;3325509;890223;11
18905;Calbuco;1446058;3210824;990764;7
18906;Puerto Montt;2165903;2037653;823694;1
18907;Calbuco;1638955;2616466;803082;1
18908;Chinquihue;2498766;2068470;736595;6
18909;Quellón;2175614;2979690;860911;7
18910;Quellón;2938387;3349878;1110015;2
18911;Quellón;1937810;3770510;1284755;4
18912;Puerto Montt;1427257;3437144;1164168;12
18913;Hornopirén;2156117;2834278;1695292;12
18914;Hornopirén;1868261;3045896;1067455;11
18915;Calbuco;1887807;4933297;993505;11
18916;Puerto Montt;1601531;3000355;995581;4
18917;Hornopirén;2600490;2718597;911834;8
18918;Hornopirén;1572551;2266159;1330515;10
18919;Calbuco;2187041;2669011;714359;9
18920;Hornopirén;2990086;4281182;1192063;11
18921;Hornopirén;1780771;3440900;874157;3
18922;Puerto Montt;2353994;3149450;1109147;2
18923;Quellón;2275368;4701492;796247;1
18924;Quellón;2042208;2910361;1078167;10
18925;Chinquihue;2235189;2649970;1087463;1
18926;Quellón;2497281;2475096;965905;10
18927;Hornopirén;2413309;4106182;813309;4
18928;Chinquihue;2060579;2846291;575782;11
18929;Quellón;1681783;1702075;919504;2
18930;Chinquihue;2333058;3807939;1373038;9
18931;Hornopirén;1392787;3036326;1066650;3
18932;Hornopirén;1711210;940060;605841;6
18933;Puerto Montt;2263722;1964487;896811;9
18934;Hornopirén;2261267;2958740;909136;7
18935;Puerto Montt;2353731;2377752;1249836;7
18936;Puerto Montt;1957873;2528975;965147;2
18937;Puerto Montt;2083962;3235738;1246247;7
18938;Chinquihue;1816326;3639652;777518;2
18939;Calbuco;1670938;2299671;1097070;12
18940;Chinquihue;1772487;2774084;1016285;1
18941;Calbuco;1529334;3249702;886415;9
18942;Chinquihue;1822536;3502457;1164810;8
18943;Chinquihue;2392914;2431848;477750;8
18944;Puerto Montt;2462264;1840706;1340780;12
18945;Calbuco;1678141;1440090;993596;10
18946;Chinquihue;1719590;2549667;1046903;2
18947;Chinquihue;2887732;3653025;1181149;5
18948;Quellón;1806455;3160880;1378033;12
18949;Puerto Montt;2138592;4322990;702991;1
18950;Quellón;1403166;2796884;1226651;4
18951;Chinquihue;2754552;3678115;801132;2
18952;Quellón;2391095;3020147;1675864;8
18953;Calbuco;1697886;4273220;1064467;11
18954;Quellón;1470496;2314056;552257;1
18955;Calbuco;1969405;3912536;737036;7
18956;Hornopirén;2587425;2000221;752465;9
18957;Chinquihue;2731795;4259651;1358862;1
18958;Chinquihue;1945872;2738210;1399093;10
18959;Hornopirén;1276027;1788555;936750;8
18960;Chinquihue;2663912;3584009;1138156;10
18961;Hornopirén;1912969;3745192;974201;2
18962;Chinquihue;2207857;3853943;558052;5
18963;Calbuco;2485485;2677576;923584;10
18964;Puerto Montt;2618471;3253977;1224830;1
18965;Hornopirén;2308575;3144203;962829;12
18966;Puerto Montt;2582095;3007576;707180;9
18967;Puerto Montt;1823219;1576234;1110866;2
18968;Quellón;2535177;3193864;810921;12
18969;Hornopirén;2943457;3090063;937327;7
18970;Quellón;2653689;3585486;1290575;3
18971;Chinquihue;1625812;2847230;1311133;8
18972;Chinquihue;1281240;2799359;1321884;11
18973;Hornopirén;2621099;3573977;1188377;3
18974;Calbuco;2472905;2194695;1358928;5
18975;Puerto Montt;1807830;2273347;1125442;5
18976;Puerto Montt;2247369;4674933;1115160;4
18977;Puerto Montt;2095559;3501555;1038135;12
18978;Chinquihue;1952380;2537695;707147;1
18979;Calbuco;1736616;3621669;1174024;9
18980;Chinquihue;2587093;2418142;1267941;4
18981;Hornopirén;1732490;3209899;1090563;4
18982;Puerto Montt;1978583;1214555;969320;4
18983;Hornopirén;1970570;1954268;1488112;7
18984;Calbuco;2096738;3233000;508643;12
18985;Hornopirén;2048226;4003637;1419964;2
18986;Hornopirén;1702035;2085314;1159558;1
18987;Chinquihue;1976890;2906094;850896;7
18988;Quellón;2912526;2621308;909836;1
18989;Quellón;1425514;3386352;1156323;7
18990;Quellón;1455679;3699495;606442;12
18991;Quellón;2344382;4033120;971066;3
18992;Hornopirén;1943463;1963725;1375763;3
18993;Calbuco;1442726;3097665;662764;2
18994;Hornopirén;2435226;2375998;1212125;10
18995;Hornopirén;1826436;2793928;1117837;12
18996;Chinquihue;1457913;1620613;774099;5
18997;Puerto Montt;2358499;3314502;648886;11
18998;Quellón;2138194;3598892;738551;9
18999;Hornopirén;1450828;5506886;513215;8
19000;Hornopirén;2639327;2233483;1061287;9
19001;Calbuco;2055113;3366462;1394210;1
19002;Quellón;2074506;2975423;1490589;9
19003;Chinquihue;2735210;2771576;1586967;8
19004;Puerto Montt;2547299;3205909;1483920;8
19005;Chinquihue;2218326;3357584;541377;9
19006;Calbuco;2109357;1516601;1172050;7
19007;Hornopirén;1327725;2193666;995436;2
19008;Hornopirén;1616158;1463696;1116496;10
19009;Puerto Montt;2593701;3961196;1074882;12
19010;Puerto Montt;2555485;3998808;755788;11
19011;Puerto Montt;1043603;4245598;886912;8
19012;Calbuco;2127252;2411484;1192204;7
19013;Hornopirén;1249830;2250801;1223234;11
19014;Quellón;1932956;2832229;1416456;1
19015;Hornopirén;2777796;1576231;1329864;6
19016;Chinquihue;1118458;3624720;1132182;4
19017;Calbuco;2418381;4036472;1267452;10
19018;Calbuco;2176114;3163515;572673;10
19019;Hornopirén;1576559;4168831;1046400;9
19020;Calbuco;2307879;3813183;366546;9
19021;Chinquihue;1604306;2330749;1350709;3
19022;Chinquihue;1735784;3241026;350956;3
19023;Hornopirén;2148011;3342579;1042525;10
19024;Chinquihue;2112492;3324224;896543;3
19025;Quellón;2104341;1777203;1575184;2
19026;Chinquihue;2293178;2716429;1330489;9
19027;Chinquihue;1865107;2846087;1453715;8
19028;Calbuco;2025681;3413457;1137151;4
19029;Puerto Montt;2219381;1855349;1321985;7
19030;Hornopirén;2262612;2609859;1304956;6
19031;Chinquihue;1636828;3409023;362334;2
19032;Hornopirén;1853323;3269528;1636570;4
19033;Hornopirén;1457268;2921524;1575088;4
19034;Calbuco;1907765;2402308;1044641;11
19035;Calbuco;2209095;2526000;616068;2
19036;Chinquihue;2106182;3015926;613571;2
19037;Chinquihue;2167024;2930800;1027053;2
19038;Hornopirén;2343730;3160190;1113837;6
19039;Chinquihue;2284667;3192030;1055511;8
19040;Hornopirén;2597750;2426086;408117;7
