ID_produccion;ID_producto;Planta;ID_empleado;Kilos_producidos;Fecha
6639;21;Hornopirén;628;1174;2021-10-04 14:00:00
6640;184;Calbuco;314;1454;2021-10-04 15:00:00
6641;467;Chinquihue;1486;1103;2021-10-04 16:00:00
6642;27;Chinquihue;596;803;2021-10-04 17:00:00
6643;23;Chinquihue;1247;990;2021-10-04 18:00:00
6644;61;Calbuco;1034;1153;2021-10-04 19:00:00
6645;417;Hornopirén;2307;1138;2021-10-04 20:00:00
6646;193;Quellón;579;885;2021-10-04 21:00:00
6647;182;Hornopirén;890;1359;2021-10-04 22:00:00
6648;102;Puerto Montt;134;937;2021-10-04 23:00:00
6649;99;Chinquihue;483;1059;2021-10-05 00:00:00
6650;389;Calbuco;1431;948;2021-10-05 01:00:00
6651;432;Calbuco;2509;1127;2021-10-05 02:00:00
6652;412;Quellón;840;902;2021-10-05 03:00:00
6653;390;Chinquihue;776;1176;2021-10-05 04:00:00
6654;179;Chinquihue;2788;1085;2021-10-05 05:00:00
6655;27;Chinquihue;868;955;2021-10-05 06:00:00
6656;201;Puerto Montt;1258;938;2021-10-05 07:00:00
6657;477;Puerto Montt;662;857;2021-10-05 08:00:00
6658;50;Calbuco;1379;1268;2021-10-05 09:00:00
6659;156;Quellón;1375;1562;2021-10-05 10:00:00
6660;329;Quellón;2433;1032;2021-10-05 11:00:00
6661;400;Calbuco;845;827;2021-10-05 12:00:00
6662;1;Puerto Montt;6;1149;2021-10-05 13:00:00
6663;181;Quellón;396;1074;2021-10-05 14:00:00
6664;357;Calbuco;2438;987;2021-10-05 15:00:00
6665;111;Quellón;2657;913;2021-10-05 16:00:00
6666;455;Calbuco;2717;1215;2021-10-05 17:00:00
6667;278;Calbuco;1362;1042;2021-10-05 18:00:00
6668;264;Calbuco;232;1475;2021-10-05 19:00:00
6669;354;Puerto Montt;1548;764;2021-10-05 20:00:00
6670;390;Chinquihue;2816;1501;2021-10-05 21:00:00
6671;489;Hornopirén;1340;991;2021-10-05 22:00:00
6672;132;Hornopirén;553;700;2021-10-05 23:00:00
6673;53;Quellón;191;512;2021-10-06 00:00:00
6674;434;Calbuco;1648;1056;2021-10-06 01:00:00
6675;360;Calbuco;961;878;2021-10-06 02:00:00
6676;43;Chinquihue;2854;1159;2021-10-06 03:00:00
6677;367;Puerto Montt;294;1270;2021-10-06 04:00:00
6678;450;Hornopirén;1882;780;2021-10-06 05:00:00
6679;342;Quellón;2814;783;2021-10-06 06:00:00
6680;31;Calbuco;1719;1117;2021-10-06 07:00:00
6681;368;Puerto Montt;661;1043;2021-10-06 08:00:00
6682;462;Calbuco;2403;919;2021-10-06 09:00:00
6683;294;Calbuco;2649;1192;2021-10-06 10:00:00
6684;247;Hornopirén;544;1333;2021-10-06 11:00:00
6685;262;Puerto Montt;1101;665;2021-10-06 12:00:00
6686;260;Hornopirén;363;878;2021-10-06 13:00:00
6687;340;Calbuco;1108;1520;2021-10-06 14:00:00
6688;161;Puerto Montt;2284;1056;2021-10-06 15:00:00
6689;382;Puerto Montt;1696;1283;2021-10-06 16:00:00
6690;142;Hornopirén;1327;1150;2021-10-06 17:00:00
6691;231;Quellón;1081;814;2021-10-06 18:00:00
6692;50;Hornopirén;2871;888;2021-10-06 19:00:00
6693;199;Calbuco;2989;777;2021-10-06 20:00:00
6694;140;Chinquihue;649;956;2021-10-06 21:00:00
6695;188;Quellón;604;1133;2021-10-06 22:00:00
6696;166;Quellón;2528;835;2021-10-06 23:00:00
6697;281;Puerto Montt;1416;669;2021-10-07 00:00:00
6698;407;Hornopirén;1747;1157;2021-10-07 01:00:00
6699;119;Hornopirén;2274;-871;2021-10-07 02:00:00
6700;404;Hornopirén;2255;944;2021-10-07 03:00:00
6701;215;Puerto Montt;516;1250;2021-10-07 04:00:00
6702;490;Puerto Montt;2278;767;2021-10-07 05:00:00
6703;420;Quellón;1610;1146;2021-10-07 06:00:00
6704;347;Chinquihue;2955;792;2021-10-07 07:00:00
6705;356;Hornopirén;1147;842;2021-10-07 08:00:00
6706;41;Hornopirén;2981;673;2021-10-07 09:00:00
6707;39;Puerto Montt;1143;753;2021-10-07 10:00:00
6708;168;Calbuco;1219;921;2021-10-07 11:00:00
6709;139;Quellón;934;1039;2021-10-07 12:00:00
6710;10;Puerto Montt;2771;1097;2021-10-07 13:00:00
6711;422;Puerto Montt;2062;-1393;2021-10-07 14:00:00
6712;439;Hornopirén;937;626;2021-10-07 15:00:00
6713;28;Quellón;2174;1177;2021-10-07 16:00:00
6714;180;Hornopirén;1563;887;2021-10-07 17:00:00
6715;44;Quellón;228;980;2021-10-07 18:00:00
6716;309;Hornopirén;1504;1487;2021-10-07 19:00:00
6717;332;Hornopirén;2606;1081;2021-10-07 20:00:00
6718;268;Chinquihue;2075;1166;2021-10-07 21:00:00
6719;268;Puerto Montt;2091;1117;2021-10-07 22:00:00
6720;407;Hornopirén;467;987;2021-10-07 23:00:00
6721;367;Chinquihue;768;612;2021-10-08 00:00:00
6722;201;Calbuco;2140;512;2021-10-08 01:00:00
6723;138;Chinquihue;343;907;2021-10-08 02:00:00
6724;221;Hornopirén;1428;1382;2021-10-08 03:00:00
6725;259;Calbuco;2493;1269;2021-10-08 04:00:00
6726;327;Puerto Montt;1634;950;2021-10-08 05:00:00
6727;199;Hornopirén;219;1100;2021-10-08 06:00:00
6728;463;Calbuco;2891;883;2021-10-08 07:00:00
6729;391;Hornopirén;2635;1003;2021-10-08 08:00:00
6730;271;Chinquihue;2180;922;2021-10-08 09:00:00
6731;328;Chinquihue;2874;1043;2021-10-08 10:00:00
6732;454;Puerto Montt;2364;1224;2021-10-08 11:00:00
6733;473;Chinquihue;875;1119;2021-10-08 12:00:00
6734;482;Calbuco;1808;1451;2021-10-08 13:00:00
6735;60;Puerto Montt;1495;1178;2021-10-08 14:00:00
6736;317;Quellón;255;1087;2021-10-08 15:00:00
6737;469;Quellón;1588;1038;2021-10-08 16:00:00
6738;459;Chinquihue;249;1053;2021-10-08 17:00:00
6739;325;Chinquihue;1148;1154;2021-10-08 18:00:00
6740;85;Hornopirén;946;631;2021-10-08 19:00:00
6741;269;Puerto Montt;2173;904;2021-10-08 20:00:00
6742;455;Hornopirén;1410;1071;2021-10-08 21:00:00
6743;450;Puerto Montt;1845;1278;2021-10-08 22:00:00
6744;99;Calbuco;2675;962;2021-10-08 23:00:00
6745;492;Puerto Montt;2986;795;2021-10-09 00:00:00
6746;412;Hornopirén;2033;1331;2021-10-09 01:00:00
6747;416;Calbuco;2219;1171;2021-10-09 02:00:00
6748;205;Calbuco;290;1046;2021-10-09 03:00:00
6749;459;Puerto Montt;578;1187;2021-10-09 04:00:00
6750;48;Chinquihue;410;1140;2021-10-09 05:00:00
6751;279;Calbuco;766;817;2021-10-09 06:00:00
6752;78;Calbuco;2839;1011;2021-10-09 07:00:00
6753;234;Chinquihue;1809;835;2021-10-09 08:00:00
6754;455;Hornopirén;266;1222;2021-10-09 09:00:00
6755;239;Hornopirén;201;1885;2021-10-09 10:00:00
6756;437;Calbuco;2717;1023;2021-10-09 11:00:00
6757;443;Puerto Montt;597;1143;2021-10-09 12:00:00
6758;291;Calbuco;1738;780;2021-10-09 13:00:00
6759;443;Chinquihue;1931;1109;2021-10-09 14:00:00
6760;236;Puerto Montt;1904;787;2021-10-09 15:00:00
6761;55;Puerto Montt;793;1280;2021-10-09 16:00:00
6762;164;Calbuco;392;1108;2021-10-09 17:00:00
6763;447;Quellón;2058;1126;2021-10-09 18:00:00
6764;430;Calbuco;1472;1139;2021-10-09 19:00:00
6765;20;Chinquihue;2974;1299;2021-10-09 20:00:00
6766;369;Hornopirén;2271;945;2021-10-09 21:00:00
6767;384;Puerto Montt;338;1102;2021-10-09 22:00:00
6768;351;Quellón;1498;1165;2021-10-09 23:00:00
6769;358;Chinquihue;1618;965;2021-10-10 00:00:00
6770;96;Hornopirén;1290;1093;2021-10-10 01:00:00
6771;90;Hornopirén;2073;1096;2021-10-10 02:00:00
6772;74;Quellón;437;1291;2021-10-10 03:00:00
6773;294;Puerto Montt;962;449;2021-10-10 04:00:00
6774;374;Puerto Montt;1302;1100;2021-10-10 05:00:00
6775;168;Quellón;1462;1210;2021-10-10 06:00:00
6776;425;Chinquihue;271;1264;2021-10-10 07:00:00
6777;249;Quellón;2154;867;2021-10-10 08:00:00
6778;348;Hornopirén;2008;1064;2021-10-10 09:00:00
6779;155;Quellón;2068;1065;2021-10-10 10:00:00
6780;465;Puerto Montt;2918;969;2021-10-10 11:00:00
6781;178;Puerto Montt;2437;746;2021-10-10 12:00:00
6782;270;Calbuco;1977;979;2021-10-10 13:00:00
6783;116;Chinquihue;693;1299;2021-10-10 14:00:00
6784;223;Chinquihue;2182;1052;2021-10-10 15:00:00
6785;394;Puerto Montt;2440;935;2021-10-10 16:00:00
6786;414;Hornopirén;2368;916;2021-10-10 17:00:00
6787;338;Hornopirén;558;663;2021-10-10 18:00:00
6788;330;Chinquihue;499;821;2021-10-10 19:00:00
6789;297;Quellón;959;990;2021-10-10 20:00:00
6790;386;Calbuco;1664;1147;2021-10-10 21:00:00
6791;472;Hornopirén;250;1001;2021-10-10 22:00:00
6792;365;Calbuco;1851;906;2021-10-10 23:00:00
6793;2;Chinquihue;2246;282;2021-10-11 00:00:00
6794;93;Puerto Montt;253;1278;2021-10-11 01:00:00
6795;498;Hornopirén;1459;836;2021-10-11 02:00:00
6796;170;Calbuco;2657;965;2021-10-11 03:00:00
6797;305;Quellón;1466;813;2021-10-11 04:00:00
6798;79;Calbuco;1074;553;2021-10-11 05:00:00
6799;234;Calbuco;2924;1118;2021-10-11 06:00:00
6800;228;Calbuco;2133;1029;2021-10-11 07:00:00
6801;351;Calbuco;2391;1314;2021-10-11 08:00:00
6802;420;Puerto Montt;718;957;2021-10-11 09:00:00
6803;12;Calbuco;1817;892;2021-10-11 10:00:00
6804;470;Quellón;1790;892;2021-10-11 11:00:00
6805;332;Quellón;985;952;2021-10-11 12:00:00
6806;23;Quellón;2355;926;2021-10-11 13:00:00
6807;360;Chinquihue;424;945;2021-10-11 14:00:00
6808;107;Quellón;1880;976;2021-10-11 15:00:00
6809;420;Chinquihue;2978;271;2021-10-11 16:00:00
6810;253;Hornopirén;1098;1025;2021-10-11 17:00:00
6811;107;Puerto Montt;1570;1181;2021-10-11 18:00:00
6812;274;Calbuco;1514;1076;2021-10-11 19:00:00
6813;367;Quellón;1476;1453;2021-10-11 20:00:00
6814;150;Quellón;74;1203;2021-10-11 21:00:00
6815;206;Calbuco;2959;916;2021-10-11 22:00:00
6816;220;Puerto Montt;2851;493;2021-10-11 23:00:00
6817;142;Quellón;1774;1249;2021-10-12 00:00:00
6818;140;Quellón;1925;1046;2021-10-12 01:00:00
6819;233;Puerto Montt;2216;1201;2021-10-12 02:00:00
6820;413;Chinquihue;1393;1093;2021-10-12 03:00:00
6821;198;Calbuco;138;1344;2021-10-12 04:00:00
6822;40;Puerto Montt;6;1268;2021-10-12 05:00:00
6823;196;Calbuco;2482;1346;2021-10-12 06:00:00
6824;127;Hornopirén;2373;1173;2021-10-12 07:00:00
6825;214;Puerto Montt;372;881;2021-10-12 08:00:00
6826;229;Chinquihue;1429;837;2021-10-12 09:00:00
6827;140;Calbuco;1927;748;2021-10-12 10:00:00
6828;101;Calbuco;252;981;2021-10-12 11:00:00
6829;434;Puerto Montt;716;1146;2021-10-12 12:00:00
6830;188;Quellón;1885;685;2021-10-12 13:00:00
6831;474;Puerto Montt;2515;865;2021-10-12 14:00:00
6832;461;Calbuco;2379;1254;2021-10-12 15:00:00
6833;166;Calbuco;2888;1041;2021-10-12 16:00:00
6834;167;Chinquihue;1439;998;2021-10-12 17:00:00
6835;344;Chinquihue;539;845;2021-10-12 18:00:00
6836;325;Quellón;1544;646;2021-10-12 19:00:00
6837;242;Calbuco;2366;1229;2021-10-12 20:00:00
6838;185;Hornopirén;1515;852;2021-10-12 21:00:00
6839;408;Puerto Montt;2955;915;2021-10-12 22:00:00
6840;247;Hornopirén;1169;1273;2021-10-12 23:00:00
6841;33;Hornopirén;198;664;2021-10-13 00:00:00
6842;190;Chinquihue;420;1111;2021-10-13 01:00:00
6843;278;Quellón;1071;831;2021-10-13 02:00:00
6844;91;Puerto Montt;757;714;2021-10-13 03:00:00
6845;460;Chinquihue;2311;1098;2021-10-13 04:00:00
6846;157;Calbuco;2802;1305;2021-10-13 05:00:00
6847;436;Chinquihue;852;1026;2021-10-13 06:00:00
6848;83;Quellón;360;1100;2021-10-13 07:00:00
6849;455;Chinquihue;1260;608;2021-10-13 08:00:00
6850;411;Puerto Montt;2169;1074;2021-10-13 09:00:00
6851;466;Quellón;1650;978;2021-10-13 10:00:00
6852;75;Hornopirén;2381;1518;2021-10-13 11:00:00
6853;98;Hornopirén;778;1046;2021-10-13 12:00:00
6854;134;Hornopirén;941;960;2021-10-13 13:00:00
6855;438;Calbuco;859;1099;2021-10-13 14:00:00
6856;432;Calbuco;2927;1110;2021-10-13 15:00:00
6857;412;Calbuco;76;1405;2021-10-13 16:00:00
6858;491;Puerto Montt;1224;1503;2021-10-13 17:00:00
6859;399;Calbuco;2462;855;2021-10-13 18:00:00
6860;330;Chinquihue;2586;652;2021-10-13 19:00:00
6861;201;Calbuco;2536;961;2021-10-13 20:00:00
6862;394;Quellón;159;1012;2021-10-13 21:00:00
6863;77;Chinquihue;2720;1019;2021-10-13 22:00:00
6864;155;Quellón;2210;780;2021-10-13 23:00:00
6865;68;Chinquihue;1475;1113;2021-10-14 00:00:00
6866;275;Calbuco;2428;1491;2021-10-14 01:00:00
6867;211;Puerto Montt;2459;737;2021-10-14 02:00:00
6868;259;Calbuco;1609;1262;2021-10-14 03:00:00
6869;378;Puerto Montt;2801;1319;2021-10-14 04:00:00
6870;336;Calbuco;1726;977;2021-10-14 05:00:00
6871;404;Chinquihue;2899;1189;2021-10-14 06:00:00
6872;302;Hornopirén;1349;958;2021-10-14 07:00:00
6873;296;Chinquihue;1526;1034;2021-10-14 08:00:00
6874;374;Calbuco;1585;830;2021-10-14 09:00:00
6875;259;Quellón;2368;1184;2021-10-14 10:00:00
6876;353;Quellón;771;1180;2021-10-14 11:00:00
6877;390;Chinquihue;403;541;2021-10-14 12:00:00
6878;59;Hornopirén;2203;1152;2021-10-14 13:00:00
6879;25;Chinquihue;2660;868;2021-10-14 14:00:00
6880;176;Hornopirén;2739;470;2021-10-14 15:00:00
6881;338;Quellón;2093;1030;2021-10-14 16:00:00
6882;296;Hornopirén;641;640;2021-10-14 17:00:00
6883;50;Chinquihue;1547;1206;2021-10-14 18:00:00
6884;419;Chinquihue;211;989;2021-10-14 19:00:00
6885;168;Puerto Montt;770;1208;2021-10-14 20:00:00
6886;319;Calbuco;1747;709;2021-10-14 21:00:00
6887;154;Chinquihue;994;1291;2021-10-14 22:00:00
6888;23;Hornopirén;1478;407;2021-10-14 23:00:00
6889;13;Chinquihue;2502;901;2021-10-15 00:00:00
6890;367;Puerto Montt;698;713;2021-10-15 01:00:00
6891;162;Quellón;1059;1085;2021-10-15 02:00:00
6892;328;Quellón;1863;949;2021-10-15 03:00:00
6893;296;Chinquihue;1657;1272;2021-10-15 04:00:00
6894;12;Hornopirén;1362;1050;2021-10-15 05:00:00
6895;45;Quellón;2358;1225;2021-10-15 06:00:00
6896;190;Quellón;1619;1340;2021-10-15 07:00:00
6897;396;Puerto Montt;2188;1020;2021-10-15 08:00:00
6898;208;Calbuco;2233;908;2021-10-15 09:00:00
6899;266;Calbuco;1013;962;2021-10-15 10:00:00
6900;139;Hornopirén;1954;870;2021-10-15 11:00:00
6901;410;Hornopirén;1150;1367;2021-10-15 12:00:00
6902;12;Puerto Montt;536;1063;2021-10-15 13:00:00
6903;425;Quellón;62;572;2021-10-15 14:00:00
6904;314;Puerto Montt;539;1099;2021-10-15 15:00:00
6905;383;Calbuco;491;1030;2021-10-15 16:00:00
6906;391;Puerto Montt;522;1180;2021-10-15 17:00:00
6907;477;Puerto Montt;426;1058;2021-10-15 18:00:00
6908;271;Puerto Montt;767;856;2021-10-15 19:00:00
6909;276;Hornopirén;540;599;2021-10-15 20:00:00
6910;94;Puerto Montt;2629;1265;2021-10-15 21:00:00
6911;408;Chinquihue;2585;823;2021-10-15 22:00:00
6912;149;Puerto Montt;870;1221;2021-10-15 23:00:00
6913;345;Quellón;2629;777;2021-10-16 00:00:00
6914;431;Hornopirén;2142;1072;2021-10-16 01:00:00
6915;38;Chinquihue;2852;1167;2021-10-16 02:00:00
6916;368;Calbuco;973;1256;2021-10-16 03:00:00
6917;53;Quellón;1815;1041;2021-10-16 04:00:00
6918;165;Calbuco;2240;1286;2021-10-16 05:00:00
6919;184;Quellón;1760;735;2021-10-16 06:00:00
6920;27;Calbuco;1243;989;2021-10-16 07:00:00
6921;487;Chinquihue;1282;918;2021-10-16 08:00:00
6922;269;Quellón;42;1031;2021-10-16 09:00:00
6923;281;Calbuco;1311;654;2021-10-16 10:00:00
6924;360;Puerto Montt;2497;963;2021-10-16 11:00:00
6925;457;Quellón;497;640;2021-10-16 12:00:00
6926;247;Calbuco;1528;1008;2021-10-16 13:00:00
6927;211;Puerto Montt;103;877;2021-10-16 14:00:00
6928;269;Calbuco;837;884;2021-10-16 15:00:00
6929;59;Hornopirén;1777;852;2021-10-16 16:00:00
6930;19;Hornopirén;1905;774;2021-10-16 17:00:00
6931;488;Puerto Montt;2970;1053;2021-10-16 18:00:00
6932;260;Puerto Montt;363;706;2021-10-16 19:00:00
6933;144;Chinquihue;1578;935;2021-10-16 20:00:00
6934;304;Puerto Montt;2472;1218;2021-10-16 21:00:00
6935;383;Chinquihue;1040;976;2021-10-16 22:00:00
6936;178;Hornopirén;250;1571;2021-10-16 23:00:00
6937;348;Quellón;2614;1177;2021-10-17 00:00:00
6938;266;Puerto Montt;2926;592;2021-10-17 01:00:00
6939;8;Quellón;1914;1428;2021-10-17 02:00:00
6940;484;Chinquihue;62;1070;2021-10-17 03:00:00
6941;332;Quellón;1192;1367;2021-10-17 04:00:00
6942;415;Chinquihue;2767;1160;2021-10-17 05:00:00
6943;35;Chinquihue;2847;1530;2021-10-17 06:00:00
6944;390;Calbuco;2982;1087;2021-10-17 07:00:00
6945;56;Puerto Montt;2890;734;2021-10-17 08:00:00
6946;87;Quellón;2353;823;2021-10-17 09:00:00
6947;184;Quellón;2296;912;2021-10-17 10:00:00
6948;473;Puerto Montt;2455;968;2021-10-17 11:00:00
6949;116;Calbuco;1257;850;2021-10-17 12:00:00
6950;271;Quellón;2425;1228;2021-10-17 13:00:00
6951;66;Chinquihue;1863;932;2021-10-17 14:00:00
6952;121;Hornopirén;369;754;2021-10-17 15:00:00
6953;374;Quellón;2798;778;2021-10-17 16:00:00
6954;363;Chinquihue;70;1261;2021-10-17 17:00:00
6955;289;Quellón;2061;365;2021-10-17 18:00:00
6956;461;Puerto Montt;2697;918;2021-10-17 19:00:00
6957;499;Chinquihue;165;1007;2021-10-17 20:00:00
6958;56;Puerto Montt;1810;1090;2021-10-17 21:00:00
6959;403;Hornopirén;1209;826;2021-10-17 22:00:00
6960;56;Calbuco;1669;854;2021-10-17 23:00:00
6961;150;Calbuco;1736;1390;2021-10-18 00:00:00
6962;334;Chinquihue;1204;716;2021-10-18 01:00:00
6963;301;Hornopirén;2783;901;2021-10-18 02:00:00
6964;227;Quellón;895;1158;2021-10-18 03:00:00
6965;261;Chinquihue;1971;1124;2021-10-18 04:00:00
6966;246;Chinquihue;551;674;2021-10-18 05:00:00
6967;142;Hornopirén;1199;767;2021-10-18 06:00:00
6968;39;Calbuco;886;912;2021-10-18 07:00:00
6969;132;Calbuco;1707;686;2021-10-18 08:00:00
6970;275;Chinquihue;355;921;2021-10-18 09:00:00
6971;383;Chinquihue;1247;1081;2021-10-18 10:00:00
6972;443;Hornopirén;1199;844;2021-10-18 11:00:00
6973;155;Puerto Montt;895;1232;2021-10-18 12:00:00
6974;426;Hornopirén;2417;1409;2021-10-18 13:00:00
6975;111;Hornopirén;2267;956;2021-10-18 14:00:00
6976;53;Puerto Montt;1862;1322;2021-10-18 15:00:00
6977;120;Chinquihue;2142;1222;2021-10-18 16:00:00
6978;356;Chinquihue;1592;1377;2021-10-18 17:00:00
6979;245;Hornopirén;944;1175;2021-10-18 18:00:00
6980;355;Quellón;2611;1664;2021-10-18 19:00:00
6981;63;Quellón;1917;1109;2021-10-18 20:00:00
6982;203;Calbuco;413;1137;2021-10-18 21:00:00
6983;500;Quellón;1309;662;2021-10-18 22:00:00
6984;406;Chinquihue;1515;1547;2021-10-18 23:00:00
6985;399;Calbuco;2530;1267;2021-10-19 00:00:00
6986;381;Quellón;1797;900;2021-10-19 01:00:00
6987;367;Calbuco;1766;962;2021-10-19 02:00:00
6988;31;Hornopirén;2885;1185;2021-10-19 03:00:00
6989;388;Puerto Montt;2835;727;2021-10-19 04:00:00
6990;458;Puerto Montt;1842;514;2021-10-19 05:00:00
6991;181;Hornopirén;2130;1427;2021-10-19 06:00:00
6992;374;Puerto Montt;859;946;2021-10-19 07:00:00
6993;464;Calbuco;851;499;2021-10-19 08:00:00
6994;303;Quellón;334;948;2021-10-19 09:00:00
6995;267;Chinquihue;1823;1080;2021-10-19 10:00:00
6996;237;Hornopirén;171;1153;2021-10-19 11:00:00
6997;92;Hornopirén;225;1099;2021-10-19 12:00:00
6998;434;Calbuco;2564;993;2021-10-19 13:00:00
6999;440;Quellón;884;919;2021-10-19 14:00:00
7000;344;Chinquihue;1996;1205;2021-10-19 15:00:00
7001;327;Quellón;1979;1198;2021-10-19 16:00:00
7002;429;Puerto Montt;681;929;2021-10-19 17:00:00
7003;26;Quellón;1990;844;2021-10-19 18:00:00
7004;448;Quellón;1180;1552;2021-10-19 19:00:00
7005;13;Calbuco;2359;600;2021-10-19 20:00:00
7006;447;Chinquihue;1811;1153;2021-10-19 21:00:00
7007;122;Quellón;2337;1365;2021-10-19 22:00:00
7008;370;Calbuco;2343;601;2021-10-19 23:00:00
7009;10;Hornopirén;1319;1005;2021-10-20 00:00:00
7010;98;Calbuco;1100;684;2021-10-20 01:00:00
7011;199;Puerto Montt;1767;1197;2021-10-20 02:00:00
7012;14;Puerto Montt;1747;1239;2021-10-20 03:00:00
7013;382;Hornopirén;209;871;2021-10-20 04:00:00
7014;484;Quellón;2514;920;2021-10-20 05:00:00
7015;11;Chinquihue;2105;1444;2021-10-20 06:00:00
7016;64;Puerto Montt;1734;570;2021-10-20 07:00:00
7017;470;Calbuco;2420;1131;2021-10-20 08:00:00
7018;313;Chinquihue;295;1380;2021-10-20 09:00:00
7019;340;Hornopirén;1066;966;2021-10-20 10:00:00
7020;302;Chinquihue;1373;962;2021-10-20 11:00:00
7021;445;Hornopirén;2714;979;2021-10-20 12:00:00
7022;386;Hornopirén;368;1001;2021-10-20 13:00:00
7023;249;Puerto Montt;837;942;2021-10-20 14:00:00
7024;98;Hornopirén;2472;934;2021-10-20 15:00:00
7025;54;Quellón;1556;926;2021-10-20 16:00:00
7026;486;Calbuco;2137;1098;2021-10-20 17:00:00
7027;443;Hornopirén;1158;791;2021-10-20 18:00:00
7028;59;Chinquihue;1423;1133;2021-10-20 19:00:00
7029;285;Calbuco;379;1200;2021-10-20 20:00:00
7030;432;Puerto Montt;1926;703;2021-10-20 21:00:00
7031;175;Puerto Montt;2568;685;2021-10-20 22:00:00
7032;23;Quellón;151;1160;2021-10-20 23:00:00
7033;142;Chinquihue;2586;848;2021-10-21 00:00:00
7034;12;Chinquihue;548;1191;2021-10-21 01:00:00
7035;356;Calbuco;2008;1041;2021-10-21 02:00:00
7036;322;Hornopirén;2605;1064;2021-10-21 03:00:00
7037;154;Quellón;1715;1071;2021-10-21 04:00:00
7038;234;Chinquihue;2264;682;2021-10-21 05:00:00
7039;355;Puerto Montt;411;1125;2021-10-21 06:00:00
7040;242;Calbuco;404;1040;2021-10-21 07:00:00
7041;261;Hornopirén;1128;977;2021-10-21 08:00:00
7042;203;Calbuco;2668;764;2021-10-21 09:00:00
7043;368;Hornopirén;1618;1381;2021-10-21 10:00:00
7044;155;Quellón;2027;877;2021-10-21 11:00:00
7045;104;Hornopirén;186;1739;2021-10-21 12:00:00
7046;285;Chinquihue;660;1350;2021-10-21 13:00:00
7047;254;Chinquihue;2968;1058;2021-10-21 14:00:00
7048;126;Calbuco;1597;1078;2021-10-21 15:00:00
7049;469;Quellón;2982;1123;2021-10-21 16:00:00
7050;108;Calbuco;1638;963;2021-10-21 17:00:00
7051;299;Calbuco;459;572;2021-10-21 18:00:00
7052;411;Hornopirén;2317;657;2021-10-21 19:00:00
7053;495;Calbuco;2428;1126;2021-10-21 20:00:00
7054;441;Hornopirén;1414;684;2021-10-21 21:00:00
7055;217;Puerto Montt;1003;206;2021-10-21 22:00:00
7056;340;Chinquihue;1471;533;2021-10-21 23:00:00
7057;235;Quellón;1555;655;2021-10-22 00:00:00
7058;352;Calbuco;1889;1701;2021-10-22 01:00:00
7059;9;Chinquihue;401;1082;2021-10-22 02:00:00
7060;65;Chinquihue;226;1173;2021-10-22 03:00:00
7061;467;Puerto Montt;34;945;2021-10-22 04:00:00
7062;310;Hornopirén;476;775;2021-10-22 05:00:00
7063;241;Puerto Montt;169;1005;2021-10-22 06:00:00
7064;371;Chinquihue;468;1477;2021-10-22 07:00:00
7065;92;Puerto Montt;794;591;2021-10-22 08:00:00
7066;16;Hornopirén;436;1432;2021-10-22 09:00:00
7067;289;Hornopirén;1315;940;2021-10-22 10:00:00
7068;404;Hornopirén;786;1208;2021-10-22 11:00:00
7069;441;Puerto Montt;1426;1134;2021-10-22 12:00:00
7070;17;Chinquihue;567;1103;2021-10-22 13:00:00
7071;15;Quellón;1327;529;2021-10-22 14:00:00
7072;153;Calbuco;1801;1158;2021-10-22 15:00:00
7073;168;Hornopirén;70;1052;2021-10-22 16:00:00
7074;420;Hornopirén;1784;1100;2021-10-22 17:00:00
7075;235;Quellón;151;1241;2021-10-22 18:00:00
7076;171;Puerto Montt;2324;1375;2021-10-22 19:00:00
7077;118;Puerto Montt;502;585;2021-10-22 20:00:00
7078;359;Hornopirén;216;1327;2021-10-22 21:00:00
7079;362;Puerto Montt;2709;998;2021-10-22 22:00:00
7080;334;Puerto Montt;2976;949;2021-10-22 23:00:00
7081;259;Puerto Montt;1553;1174;2021-10-23 00:00:00
7082;404;Quellón;1488;1004;2021-10-23 01:00:00
7083;374;Chinquihue;28;605;2021-10-23 02:00:00
7084;104;Puerto Montt;2727;1095;2021-10-23 03:00:00
7085;338;Hornopirén;1825;1066;2021-10-23 04:00:00
7086;306;Chinquihue;1444;910;2021-10-23 05:00:00
7087;64;Calbuco;897;1169;2021-10-23 06:00:00
7088;29;Hornopirén;1269;981;2021-10-23 07:00:00
7089;201;Hornopirén;2636;948;2021-10-23 08:00:00
7090;484;Quellón;1569;839;2021-10-23 09:00:00
7091;417;Hornopirén;131;1007;2021-10-23 10:00:00
7092;398;Puerto Montt;2883;628;2021-10-23 11:00:00
7093;22;Chinquihue;447;810;2021-10-23 12:00:00
7094;254;Hornopirén;1989;1219;2021-10-23 13:00:00
7095;146;Hornopirén;579;1053;2021-10-23 14:00:00
7096;33;Hornopirén;1416;1051;2021-10-23 15:00:00
